establecimiento_id;establecimiento_nombre_comercial;establecimiento_grupo;direccion;direccion_isla_nombre;direccion_provincia_nombre;direccion_municipio;direccion_localidad;direccion_codigo_postal;longitud;latitud
B-35-1-0006775;D'La Vega;Bar-Cafeteria;C.C. Alcampo,   Loc. 001;Gran Canaria;Palmas (Las);Telde;_U;35215;-15.38702;28.011989
B-35-1-0006776;Gustosa, La;Bar-Cafeteria;Malteses, 017;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.419199;28.111077
B-35-1-0006777;Slow Boat Ii;Bar-Cafeteria;C.C. Yumbo Centrum, Loc. 151/011-012, Plta. 1,;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.576868;27.758126
B-35-1-0006778;Fame Club;Bar-Cafeteria;C.C. Las Ramblas Centro,   Loc. 057 (Plta. 001);Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35019;-15.448608;28.113804
B-35-1-0006779;Amal;Bar-Cafeteria;C/ Cano;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.416034;28.103942
B-35-1-0006780;Chiwawa;Bar-Cafeteria;C/ La Cerruda, Nº 5;Gran Canaria;Palmas (Las);Santa Lucia De Tirajana;_U;35110;-15.444586;27.844079
B-35-1-0006781;Piscina Monterrey;Bar-Cafeteria;Tasartico, 002 Aptos. Monterrey;Gran Canaria;Palmas (Las);Mogan;_U;35140;-15.712096;27.789411
B-35-1-0006782;Pepe Chiringo;Bar-Cafeteria;Avda. De Las Petrolíferas, S/N, Esq. De La Est. De Servicios Disa, Zona Puerto;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35008;-15.416546;28.15156
B-35-1-0006783;Quality Café;Bar-Cafeteria;Picos (De Los), 035;Gran Canaria;Palmas (Las);Telde;_U;35215;-15.428215;27.987163
B-35-1-0006784;Deluxe;Bar-Cafeteria;C.C. Kasbah, Loc. 126-129 (Plta. Baja),;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.569723;27.760029
B-35-1-0006786;Cappuccino House;Bar-Cafeteria;C.C. Puerto Rico, Fase Ii, Plta. Sót., Loc. 1026-1030-1031-1032;Gran Canaria;Palmas (Las);Mogan;_U;35130;0;0
B-35-1-0006788;Tasquita El Escondite;Bar-Cafeteria;Juan Carlos I, 009 Loc. Dcha.;Gran Canaria;Palmas (Las);Valsequillo De Gran Canaria;_U;35217;-15.497523;27.991291
B-35-1-0006789;Ca' Faustino;Bar-Cafeteria;Cruz De Tejeda, S/N;Gran Canaria;Palmas (Las);Tejeda;_U;35360;0;0
B-35-1-0006790;Plaza Mayor;Bar-Cafeteria;Arena, 010;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.41629;28.105686
B-35-1-0006791;El Placer;Bar-Cafeteria;Avda. Pintor Felo Monzón, Nº 038, Loc. 007;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35019;-15.453926;28.100602
B-35-1-0006792;Granier Panes Artesanos;Bar-Cafeteria;C/ León Y Castillo, Nº 152 - Esq. C/ Carvajal, Nº 017, Edif. Trilce Xi, Loc. 001;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35004;-15.419199;28.111077
B-35-1-0006795;Solem ;Bar-Cafeteria;C/ Sagasta, Nº 80;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35008;-15.430219;28.146901
B-35-1-0006796;Ca' Manolo;Bar-Cafeteria;Poeta Pedro Lezcano, Loc. 014,;Gran Canaria;Palmas (Las);Arucas;_U;35400;-15.528758;28.118536
B-35-1-0006797;Bazar Piscocalabis La Esquina;Bar-Cafeteria;C/ Agustina De Aragón, Nº 038, Esq. C/ Fortunata, Nº 001;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35012;-15.429724;28.109918
B-35-1-0006798;La Esquinita Los Llanos;Bar-Cafeteria;C/ Centrífuga, Nº 004, Bajo;Gran Canaria;Palmas (Las);Santa Lucia De Tirajana;_U;35110;-15.436485;27.86268
B-35-1-0006799;Castillete, El;Bar-Cafeteria;Explanada El Castillete, 022;Gran Canaria;Palmas (Las);Mogan;_U;35138;-15.765546;27.818328
B-35-1-0006800;Que Pasada;Bar-Cafeteria;Secundino Delgado, 026 Edif. Paco Suárez, Loc. 007;Gran Canaria;Palmas (Las);Telde;_U;35200;-15.42282;27.99185
B-35-1-0006802;La Esquinita De La Garita;Bar-Cafeteria;C/ La Palmera, Nº 009, Esq. C/ Fresno, Nº 007;Gran Canaria;Palmas (Las);Telde;_U;35215;-15.37797;28.007379
B-35-1-0006803;Manolo;Bar-Cafeteria;Juan Rejón, 137 Bajo;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35008;-15.419605;28.150417
B-35-1-0006804;Taberna Don Manué, La;Bar-Cafeteria;Luis Morote, 015 Bajo;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.432253;28.141273
B-35-1-0006805;Moseva Gastro Bar;Bar-Cafeteria;C.C. Yumbo Centrum, Loc. 211/004 (Plta. 002);Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.577827;27.757967
B-35-1-0006807;Bocaito, El;Bar-Cafeteria;Lomo De La Plana, 037 Bajo B;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35019;-15.419199;28.111077
B-35-1-0006809;La Esquinita;Bar-Cafeteria;C/ Cruz Del Ovejero, Nº 014 Bajo Izqda.;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35018;-15.430686;28.136934
B-35-1-0006810;Pub New Star Vip'S;Bar-Cafeteria;Doctor Rodríguez Ramos, 001 (Plta. Baja);Gran Canaria;Palmas (Las);Teror;_U;35330;-15.546337;28.061668
B-35-1-0006811;Chez Noutzs;Bar-Cafeteria;C.C. Yumbo Centrum, Loc. 261/2-261/3 (Plta. 01);Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.576868;27.758126
B-35-1-0006812;Rockabilly Burger Bar;Bar-Cafeteria;C/ Néstor De La Torre, Nº 27, Esq. C/ Gral. Mas De Gaminde, Nº 42 Bis;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35006;-15.419169;28.113167
B-35-1-0006813;Tu Y Yo;Bar-Cafeteria;Chopín, 060 -1;Gran Canaria;Palmas (Las);Santa Lucia De Tirajana;_U;35110;-15.450548;27.843208
B-35-1-0006814;Granier Panes Artesanos;Bar-Cafeteria;Triana, 086 Local;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.419199;28.111077
B-35-1-0006815;El Revuelto;Bar-Cafeteria;C/ Lomo La Plana, Nº 012, Loc. 004;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35019;-15.419199;28.111077
B-35-1-0006816;Beach Club Princess;Bar-Cafeteria;Marítimo Playa Taurito, Loc. 022-023,;Gran Canaria;Palmas (Las);Mogan;_U;35140;-15.750775;27.813733
B-35-1-0006818;Panaria;Bar-Cafeteria;Constantino, 018;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.419199;28.111077
B-35-1-0006822;Bienmesabe Pasteleria;Bar-Cafeteria;C.C. Las Ramblas Centro, Loc. 059 (Plta. 1),;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35019;-15.449745;28.112894
B-35-1-0006823;Hym Dulcería;Bar-Cafeteria;Lugo, 029 Esq. Amazonas;Gran Canaria;Palmas (Las);Telde;_U;35200;-15.427959;27.979173
B-35-1-0006824;Casita De Los Bocadillos, La;Bar-Cafeteria;Callejón Del Castillo, 001;Gran Canaria;Palmas (Las);Telde;_U;35215;-15.41308;27.9971
B-35-1-0006826;Jolgorio Comparteria & Café;Bar-Cafeteria;Canteras, 062;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.437417;28.137191
B-35-1-0006827;Piscolabis Bocata El Aldeano;Bar-Cafeteria;Miguel Marrero Rodríguez, 059 Bajo;Gran Canaria;Palmas (Las);Mogan;_U;35120;-15.681765;27.758608
B-35-1-0006828;Long Play Chillout;Bar-Cafeteria;Cornisa (La), 007 Aptos. Puerto Plata, Loc. 008;Gran Canaria;Palmas (Las);Mogan;_U;35130;-15.712346;27.790648
B-35-1-0006829;Lizarran;Bar-Cafeteria;Triana, 022;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.419199;28.111077
B-35-1-0006830;Ca Paco;Bar-Cafeteria;C/ Pintor Pepe Dámaso, Nº 015, Bajo, Loc. B;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35018;-15.473942;28.100485
B-35-1-0006832;Lille Norge-Norsk Bar;Bar-Cafeteria;C.C. Patalavaca,   Loc. 031 (Plta. 001);Gran Canaria;Palmas (Las);Mogan;_U;35120;-15.687019;27.771126
B-35-1-0006833;El Campestre Iii;Bar-Cafeteria;Avda. Pintor Felo Monzón, Nº 029, Loc. 026-027;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35019;-15.453323;28.100801
B-35-1-0006834;Don Pan;Bar-Cafeteria;General Vives, 001 Bajo Izqda.;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35006;-15.419199;28.111077
B-35-1-0006835;Rinconcito Escondido, El;Bar-Cafeteria;Albareda, 076 Mercado Del Puerto, Loc. 018 Interior;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35008;-15.429115;28.147658
B-35-1-0006836;Rotonda, La;Bar-Cafeteria;Pintor Elías Marrero, 035 Loc. 1, Esq. Calle Pintor Pepe Dámaso, S/N;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35018;-15.419199;28.111077
B-35-1-0006837;La Parrilla Argentina;Bar-Cafeteria;C/ Tenesor Semidán, Nº 074;Gran Canaria;Palmas (Las);Aguimes;_U;35118;-15.424422;27.87768
B-35-1-0006838;The Corner;Bar-Cafeteria;C.C. El Tablero, Loc. 007-Tza. 007tl (Plta. Baja),;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35109;0;0
B-35-1-0006839;Tasca Flamboyan;Bar-Cafeteria;C/ Doctor Chil, Nº 004;Gran Canaria;Palmas (Las);Telde;_U;35200;-15.414066;28.003065
B-35-1-0006840;Cerdaña, La;Bar-Cafeteria;Gral. Del Centro, 113 El Monte;Gran Canaria;Palmas (Las);Santa Brigida;_U;35300;0;0
B-35-1-0006842;Fr3sko Coffee House Deli;Bar-Cafeteria;C.C. El Tablero, Loc. 013 (Plta. Alta),;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35109;-15.601502;27.767341
B-35-1-0006843;Chata - Piadineria Artesanal-, La;Bar-Cafeteria;Torres Quevedo, 040 Loc. 002 Drcha.;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.433954;28.140226
B-35-1-0006844;Ensaladonia;Bar-Cafeteria;Párroco Francisco Rodríguez Rodríguez, 008 Loc. A;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.446536;28.13023
B-35-1-0006846;Bc;Bar-Cafeteria;Teno, 055 Loc. 001;Gran Canaria;Palmas (Las);Santa Lucia De Tirajana;_U;35110;0;0
B-35-1-0006847;Viruje;Bar-Cafeteria;C/ Mendizábal, Nº 008, Esq. C/ La Pelota, Nº 004;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35001;-15.432993;28.140378
B-35-1-0006848;Escondite De David, El;Bar-Cafeteria;Arquitecto Gaudí, 003;Gran Canaria;Palmas (Las);Vega San Mateo;_U;35320;-15.530874;28.009495
B-35-1-0006849;Casa Tony;Bar-Cafeteria;C.C. Gran Chaparral,   Loc. 011-012-014;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.57641;27.762978
B-35-1-0006852;La Churreria;Bar-Cafeteria;C/ Tucumán, Nº 27;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35017;-15.449566;28.070074
B-35-1-0006853;Avenida;Bar-Cafeteria;De La Gloria, 025 Izqda.;Gran Canaria;Palmas (Las);Ingenio;_U;35250;-15.430746;27.916118
B-35-1-0006854;Cuñao'S, Los;Bar-Cafeteria;Tenesoya, 022;Gran Canaria;Palmas (Las);Telde;_U;35200;-15.394834;27.994391
B-35-1-0006855;Universidad, La;Bar-Cafeteria;Del Molino, 002 Esq. Sal;Gran Canaria;Palmas (Las);Aguimes;_U;35118;0;0
B-35-1-0006856;Sultans Kebap;Bar-Cafeteria;Palma (La), 003 Blq. 021, Edif. Plaza Del Hierro, Plta. Baja, Loc. 215 B;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.578533;27.754938
B-35-1-0006858;Patagonia Grill;Bar-Cafeteria;C/ Travieso, Nº 008;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.416394;28.105107
B-35-1-0006859;Vliegende Hollander;Bar-Cafeteria;C.C. Águila Roja,   Mód. 206-207-216-217;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.565419;27.762919
B-35-1-0006860;Casa Huang;Bar-Cafeteria;General De Jinamar, 008 Loc. 002;Gran Canaria;Palmas (Las);Telde;_U;35220;-15.418074;28.021486
B-35-1-0006863;Sonnie Moon;Bar-Cafeteria;Einstein, S/N Hotel Mirador Maspalomas, Zona Recepción;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35109;-15.601063;27.764151
B-35-1-0006865;Bombonera, La;Bar-Cafeteria;Marzagán, 143;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35229;-15.428064;28.040497
B-35-1-0006867;Oleiros;Bar-Cafeteria;Dr. Grau Bassas, 060 Loc. 001-003-004, Paseo De Las Canteras;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.430662;28.148207
B-35-1-0006871;Sam'S Club;Bar-Cafeteria;Montevideo, 004;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.419199;28.111077
B-35-1-0006872;Café Reina;Bar-Cafeteria;Don Pedro Infinito, 074;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35012;-15.419199;28.111077
B-35-1-0006875;Gofrerita Golosa, La;Bar-Cafeteria;Nueva, 014;Gran Canaria;Palmas (Las);Teror;_U;35330;-15.54749;28.060431
B-35-1-0006876;Snack Planet;Bar-Cafeteria;"Fagagesto, S/N Esq. Calle Tara, 010, Edif. ""Villa Rosa"", Loc. 006";Gran Canaria;Palmas (Las);Santa Lucia De Tirajana;_U;35110;-15.443026;27.843362
B-35-1-0006877;Good Dai Cafe;Bar-Cafeteria;C/ Tenerife, Nº 001, Edif. Beleyma, Loc. 001-002-003;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35008;-15.419199;28.111077
B-35-1-0006878;Pasteleria Almeida Tarajano;Bar-Cafeteria;Venezuela, 002;Gran Canaria;Palmas (Las);Santa Maria De Guia De Gran Canaria;_U;35450;-15.636908;28.145702
B-35-1-0006879;Q'Damos Aquí;Bar-Cafeteria;Rafael Almeida, 007;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.434957;28.136542
B-35-1-0006880;El Ricon De Ohana;Bar-Cafeteria;C/ Cantante Lírica Lucy Cabrera Suárez, S/N, Edif. Roma, Loc. 010a-014;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35018;-15.437495;28.102057
B-35-1-0006881;Aromá De Café;Bar-Cafeteria;C/ General Vives, Nº 33;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.431287;28.137089
B-35-1-0006882;La Dolce Vida;Bar-Cafeteria;C/ Sagasta, Nº 70;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35008;-15.413135;28.101474
B-35-1-0006883;11,28 Internet Point;Bar-Cafeteria;República Dominicana, 033 Edif. Norte, Loc. Bajo;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.435894;28.107872
B-35-1-0006885;Cooperativa De Taxistas San Cristobal;Bar-Cafeteria;Párroco Matías Artiles, 042;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35012;-15.433625;28.113632
B-35-1-0006887;Sidrería Niebla;Bar-Cafeteria;C/ Párroco José Hernández Acosta, Nº 011-Interior Mercado Ecológico De Valleseco, Loc. 004-005-006-007;Gran Canaria;Palmas (Las);Valleseco;_U;35340;-15.575454;28.050913
B-35-1-0006888;The Irish Tavern;Bar-Cafeteria;C.C. Kasbah,   Loc. 080-082-083-087-088-095-098;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.569312;27.759745
B-35-1-0006890;Asociación De Pensionistas De Tamaraceite;Bar-Cafeteria;Lorenzo Santana Tejera, S/N Asociación Pensionistas Y Jubilados De Tamaraceite;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35018;-15.419199;28.111077
B-35-1-0006891;Caribe;Bar-Cafeteria;Doreste Y Molina, 014;Gran Canaria;Palmas (Las);Mogan;_U;35130;-15.712483;27.787014
B-35-1-0006892;Avenida;Bar-Cafeteria;Avda. De Gáldar, Nº 052-060, Loc. 039;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.576722;27.767461
B-35-1-0006893;Mambo Café;Bar-Cafeteria;C/ Doctor Grau Bassas, Nº 050-Esq. C/ Torres Quevedo;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.43569;28.139927
B-35-1-0006894;Ocean Bistrot;Bar-Cafeteria;C/ Luis Doreste Silva, Nº 30, Bajo, Loc. 1;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35004;-15.421611;28.116626
B-35-1-0006895;Bulla, La;Bar-Cafeteria;Doctor Miguel Rosas, 010 Local;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.433048;28.139758
B-35-1-0006896;La Esquinita Del Medio;Bar-Cafeteria;C/ Ferreras, Nº 9;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35009;-15.430353;28.148477
B-35-1-0006899;Café Bar La Platea, S.L.;Bar-Cafeteria;Avda. Rafael Cabrera, Nº 006, Edif. Colombia, Plta. Baja, Loc. C-2;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.414061;28.104937
B-35-1-0006900;Doña Oliva;Bar-Cafeteria;José Franchy Roca, 035 Edif. Los Naranjos, Loc. 017;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.434912;28.138554
B-35-1-0006901;Cafe'S Sportium Cc Ronda;Bar-Cafeteria;C.C. Ronda, Loc. 036 (Plta. 02),;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.578333;27.765556
B-35-1-0006902;Le Secret De L,Amour;Bar-Cafeteria;C/ Oriente, Nº 023 Bajo;Gran Canaria;Palmas (Las);Telde;_U;35200;-15.417655;27.993734
B-35-1-0006904;Coqueta De Cano, La;Bar-Cafeteria;Cano, 030;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.416821;28.105114
B-35-1-0006905;Pizzería F@Mily;Bar-Cafeteria;León Y Castillo, 009;Gran Canaria;Palmas (Las);Ingenio;_U;35250;-15.437482;27.919601
B-35-1-0006906;Canchas De Padel El Cortijo;Bar-Cafeteria;Autopista Sur Gc-1, Km. 6,4 El Cortijo, Junto A Canchas De Padel;Gran Canaria;Palmas (Las);Telde;_U;35200;0;0
B-35-1-0006907;Tasquita Forever, La;Bar-Cafeteria;C.C. La Ciel,  Loc. A001-A002 (Nivel 1);Gran Canaria;Palmas (Las);Santa Lucia De Tirajana;_U;35110;-15.445334;27.845056
B-35-1-0006911;Bodeguita Del Medio, La;Bar-Cafeteria;Albareda, 076 Mercado Del Puerto, Loc. 002 Interior;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35008;-15.428942;28.147531
B-35-1-0006912;Prins;Bar-Cafeteria;Valencia, 051;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35006;-15.419199;28.111077
B-35-1-0006913;Backerei La Sandia;Bar-Cafeteria;C.C. La Sandía,  Loc. 040 B;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.572331;27.755983
B-35-1-0006916;Cafe D'E Vita;Bar-Cafeteria;Doctor Grau Bassas, 029-031;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.435753;28.138944
B-35-1-0006917;Dulceria Delicius;Bar-Cafeteria;C/ La Constitución, Nº 001-Barrial;Gran Canaria;Palmas (Las);Galdar;_U;35488;-15.66437;28.142811
B-35-1-0006919;Donde Siempre;Bar-Cafeteria;Senador Castillo Olivares, 053 Loc. 005;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35003;-15.422464;28.111937
B-35-1-0006920;Casino Gran Canaria;Bar-Cafeteria;Alféreces Provisionales, 027 Aptos. Buenos Aires, Loc. 002 (Plta. Sótano);Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;0;0
B-35-1-0006921;Casino Gran Canaria;Bar-Cafeteria;Alféreces Provisionales, 027 Aptos. Buenos Aires, Loc. 010 (Plta. Semisótano);Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.57543;27.759245
B-35-1-0006922;Casino, El;Bar-Cafeteria;Marqués Del Muni, 009 (Plta. 1ª);Gran Canaria;Palmas (Las);Santa Maria De Guia De Gran Canaria;_U;35450;-15.633166;28.139539
B-35-1-0006924;Bahia Negra;Bar-Cafeteria;C/ Fondos De Segura, Nº 013, Edif. 009, Loc. 003,;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35019;-15.454087;28.10325
B-35-1-0006926;Heladeria Quinta Cumbre;Bar-Cafeteria;Rivero Bethencourt, 009;Gran Canaria;Palmas (Las);Telde;_U;35200;-15.41809;27.995467
B-35-1-0006927;Heladeria Quinta Cumbre;Bar-Cafeteria;C.C. Las Terrazas, Loc. 010r (Plta. Baja),;Gran Canaria;Palmas (Las);Telde;_U;35220;-15.41809;27.995467
B-35-1-0006928;Heladeria Quinta Cumbre;Bar-Cafeteria;C.C. Las Arenas, Loc. 022t (Plta. Alta),;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.442132;28.101322
B-35-1-0006929;Kopaz-Café-Tapas-Pub;Bar-Cafeteria;C.C. Meloneras Playa, Loc. C321, Tza. T321 (Plta. 03),;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.611603;27.745638
B-35-1-0006930;Sagresi;Bar-Cafeteria;Camilo José Cela, 074 A;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35017;-15.419199;28.111077
B-35-1-0006931;Parkcafe Bistro;Bar-Cafeteria;C.C. El Portón, Plta. Baja, Loc. 010, C/ Las Retamas, Nº 002,;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.541638;27.77211
B-35-1-0006932;Terraza Angor;Bar-Cafeteria;Los Poetas (De), 002;Gran Canaria;Palmas (Las);Agaete;_U;35480;-15.711261;28.101401
B-35-1-0006933;Pizzapolis;Bar-Cafeteria;C.C. San Fernando, Loc. 050-052,;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.577783;27.765691
B-35-1-0006934;Piscolabis Kebab La Guagua;Bar-Cafeteria;Ruiz Muñiz, 020 (Plta. Baja);Gran Canaria;Palmas (Las);Telde;_U;35200;-15.42309;27.99261
B-35-1-0006935;Tasca Menta Poleo;Bar-Cafeteria;Ctra. A Tamaraceite, Km. 5.2, Comp. Emp. Macresa,;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.46019;28.109933
B-35-1-0006936;Ponti, El;Bar-Cafeteria;Diego Vega Sarmiento, 053-055 Esq. Eufemiano Fuentes Cabrera, Nº 044-046;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35014;-15.419199;28.111077
B-35-1-0006937;3ª Edad;Bar-Cafeteria;C/ Venezuela, Nº 002;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35109;-15.603487;27.770357
B-35-1-0006939;De Corner Gran Reserva;Bar-Cafeteria;Patricio Pérez Moreno, 001;Gran Canaria;Palmas (Las);Telde;_U;35200;-15.417992;27.997044
B-35-1-0006940;Angry Birds Activity Park;Bar-Cafeteria;De La Cornisa, S/N Parque Angry Birds;Gran Canaria;Palmas (Las);Mogan;_U;35130;-15.710025;27.789083
B-35-1-0006944;Canalla De Vegueta, El;Bar-Cafeteria;Obispo Codina, 004 Bajo;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35001;-15.415394;28.10132
B-35-1-0006945;Loom;Bar-Cafeteria;C/ José Franchy Roca, Nº 022;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35007;-15.419199;28.111077
B-35-1-0006950;Piscolabis La Cícer;Bar-Cafeteria;Secretario Padilla, 079;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.441265;28.132835
B-35-1-0006951;Mc Donald'S;Bar-Cafeteria;C.C. Las Arenas,  Loc. 007t (Plta. Terraza);Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.44958;28.129026
B-35-1-0006952;La Esquinita De Mesa Y Lopez;Bar-Cafeteria;Avda. José Mesa Y López, Nº 054, Loc. A;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.435829;28.134148
B-35-1-0006953;El Madrugon De Antonio Padron;Bar-Cafeteria;C/ Capitán Quesada, Nº 001, Esq. C/ Antonio Padrón, Nº 001;Gran Canaria;Palmas (Las);Galdar;_U;35460;-15.654895;28.145477
B-35-1-0006954;Heladería Milano;Bar-Cafeteria;C.C. Anexo Ii,   Loc. 033;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.567876;27.756174
B-35-1-0006955;Rancho Luna;Bar-Cafeteria;C/ Einstein, Nº 005-Comp. Ataitana Faro, Loc. 002;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35109;-15.601628;27.757767
B-35-1-0006956;Asador El Encuentro;Bar-Cafeteria;Doctor Castro Ojeda, 006;Gran Canaria;Palmas (Las);Telde;_U;35200;-15.414028;28.000579
B-35-1-0006957;Cocina De Hande, La;Bar-Cafeteria;C.C. Sonnenland, Loc. 225,;Gran Canaria;Palmas (Las);San Bartolome De Tirajana;_U;35100;-15.577812;27.769524
B-35-1-0006958;"Indio Comido Street Food &Amp; Coctails";Bar-Cafeteria;C/ Travieso, Nº 012, Bajo Dcha.;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35002;-15.416492;28.105061
B-35-1-0006959;Adk Santa Brígida;Bar-Cafeteria;Galeón, 006;Gran Canaria;Palmas (Las);Santa Brigida;_U;35300;-15.49641;28.03798
B-35-1-0006960;Le Walo;Bar-Cafeteria;Venezuela, 018 Bajo;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.435492;28.136285
B-35-1-0006963;Bella Ciao;Bar-Cafeteria;Pintor Felo Monzón, 028 Edif. 014, Loc. 006;Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35019;-15.453031;28.104176
B-35-1-0006964;Cervecería 100 Montaditos;Bar-Cafeteria;Canteras,  005 Edif. Nautilus (Plta. Baja);Gran Canaria;Palmas (Las);Las Palmas De Gran Canaria;_U;35010;-15.419199;28.111077
