establecimiento_id;establecimiento_nombre_comercial;establecimiento_grupo;direccion;direccion_isla_nombre;direccion_provincia_nombre;direccion_municipio;direccion_localidad;direccion_codigo_postal;longitud;latitud
B-35-2-0000797;Los Molinos;Bar-Cafeteria;Lg. Los Molinos S.N.,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;0.0;0.0
B-35-2-0000798;Muelle Chico;Bar-Cafeteria;Puerto Comercial,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;0.0;0.0
B-35-2-0000799;Salsa 2;Bar-Cafeteria;C/ Castilla, 13;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.872369;28.503532
B-35-2-0000800;Mirasol;Bar-Cafeteria;C/ Caleta Mallorquin, 5;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.012137;28.682467
B-35-2-0000801;Sul Latino;Bar-Cafeteria;C/ Juan Carlos I, 9;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.022104;28.211465
B-35-2-0000803;Papabolo'S;Bar-Cafeteria;C/ Perez Galdos, 1;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867697;28.739711
B-35-2-0000805;Quiosco De Toto;Bar-Cafeteria;C/ San Antonio, S/N;Fuerteventura;Palmas (Las);Pájara;_U;35628;-14.086274;28.361381
B-35-2-0000806;Home Grown Surf Club;Bar-Cafeteria;C.C. Atlantico, Local 49,;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86813;28.73815
B-35-2-0000807;The Wine Bar;Bar-Cafeteria;C.C. Montecastillo, Local 22 E,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.86836;28.39812
B-35-2-0000808;Taberna Getaria;Bar-Cafeteria;C/ Guize, 3;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.859059;28.498549
B-35-2-0000809;El Argentino;Bar-Cafeteria;Calle León Y Castillo;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.871555;28.502441
B-35-2-0000810;Tropicana;Bar-Cafeteria;C/ Amanay, 15;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.02038;28.213283
B-35-2-0000811;Whispers;Bar-Cafeteria;Aptos. Los Delfines, L. 1-2, Avda. Grandes Playas,;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000812;La Bahia;Bar-Cafeteria;C/ Fuerteventura, 16;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.011045;28.682059
B-35-2-0000813;Yude;Bar-Cafeteria;C/ Princesa Guayarmina, 20;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.021031;28.212912
B-35-2-0000814;El Bocadillón;Bar-Cafeteria;Calle Guanchinerfe, 46;Fuerteventura;Palmas (Las);Tuineje;_U;35629;-13.984191;28.230238
B-35-2-0000815;Salon Recreativo Planet Fun 2000;Bar-Cafeteria;C/ Secundino Alonso, 23 Esq. C/ San Roque;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.873486;28.503068
B-35-2-0000817;Puerto Nuevo;Bar-Cafeteria;Lg. Puerto Nuevo, S/N;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0000818;Suzi'S Bristol And Capuccino;Bar-Cafeteria;Aptos. Club Montecastillo, S/N;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.869275;28.399188
B-35-2-0000820;Cerveceria Bar Miami;Bar-Cafeteria;C/ Constitucion, 2;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.85909;28.50388
B-35-2-0000822;Marcos;Bar-Cafeteria;C/ La Milagrosa , 12;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868522;28.738539
B-35-2-0000823;Cafe Bar Pino;Bar-Cafeteria;C/ Diputado Manuel Velázquez Cabrera, 13 Bajo;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.352918;28.05074
B-35-2-0000824;Piscina Bouganville;Bar-Cafeteria;Aptos. Bouganville,;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0000825;La Playa;Bar-Cafeteria;Nuestra Señora Del Carmen, 1 C.C. Atlántico Sol, Local 14;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000827;Plaza;Bar-Cafeteria;Plaza De Morro Jable,;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.286904;28.101819
B-35-2-0000829;La Jungla Ii;Bar-Cafeteria;C/ Castilla, 13;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.872369;28.503532
B-35-2-0000830;Freedom;Bar-Cafeteria;C.C. Atlantico, Local 41 B,;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86813;28.73815
B-35-2-0000831;Disco Bar Dunas Caleta Del Sol;Bar-Cafeteria;C/ La Herradura, Aptos. Dunas Caleta Del Sol, 8 Loc. 105;Fuerteventura;Palmas (Las);Pájara;_U;35626;0.0;0.0
B-35-2-0000832;Cocktail Bar Caleta Del Sol;Bar-Cafeteria;Urb. Tierra Dorada, Aptos. Caleta Del Sol,;Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.288095;28.092527
B-35-2-0000833;Piscina  Dunas Caleta Del Sol;Bar-Cafeteria;C/ La Herradura, Aptos. Dunas Caleta Del Sol, Urb. Tierra Dorada, 8 Loc. 107;Fuerteventura;Palmas (Las);Pájara;_U;35626;0.0;0.0
B-35-2-0000835;Panicrep;Bar-Cafeteria;Aptos. Barcelo Club El Castillo,;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0000836;Pal´Karajo;Bar-Cafeteria;Centro Comercial Internacional, Local 3-3;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0000837;The Rogue´S Gallery;Bar-Cafeteria;Calle La Ballena, 3;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867003;28.740536
B-35-2-0000838;Elite'S Bar;Bar-Cafeteria;Aptos. Fuerteventura Beach Club,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.868662;28.399375
B-35-2-0000840;Secret Garden;Bar-Cafeteria;Aptos. Fuerteventura Beach Club,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.868662;28.399375
B-35-2-0000841;Malibu;Bar-Cafeteria;Aptos. Club Montecastillo,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.869275;28.399188
B-35-2-0000843;Eucalipto;Bar-Cafeteria;C/ Regla, 1;Fuerteventura;Palmas (Las);Pájara;_U;35628;0.0;0.0
B-35-2-0000845;Sport Corralejo;Bar-Cafeteria;C/ Primo De Rivera, 13;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.871976;28.733135
B-35-2-0000846;Way;Bar-Cafeteria;C/ Lepanto, 29;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.871473;28.738824
B-35-2-0000847;Cantina Ecomuseo La Alcogida;Bar-Cafeteria;Ecomuseo De La Alcogida,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35611;-13.996962;28.521785
B-35-2-0000848;Luz De Luna I;Bar-Cafeteria;C/ Juan Rejón, 54;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.851182;28.50362
B-35-2-0000849;Cafe Cafe;Bar-Cafeteria;Aeropuerto De Fuerteventura,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35610;-13.86951;28.45292
B-35-2-0000850;Meda'S Bar Self;Bar-Cafeteria;Aeropuerto De Fuerteventura,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35610;-13.86951;28.45292
B-35-2-0000851;Häagen Dasz;Bar-Cafeteria;Aeropuerto De Fuerteventura,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35610;-13.86951;28.45292
B-35-2-0000852;Medas Ready To Eat - Cafe Cafe Embarque;Bar-Cafeteria;Aeropuerto De Fuerteventura,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35610;-13.86951;28.45292
B-35-2-0000853;Chiringuito Playa Del Valle;Bar-Cafeteria;Playa Del Valle,;Fuerteventura;Palmas (Las);Betancuria;_U;35637;0.0;0.0
B-35-2-0000854;La Caldereta;Bar-Cafeteria;C/ Valdivia, 2;Fuerteventura;Palmas (Las);La Oliva;_U;35649;-13.87711;28.58722
B-35-2-0000855;Mafasca Buda Bar;Bar-Cafeteria;C.C. Atlantico, Local 41,;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86813;28.73815
B-35-2-0000856;Sanus;Bar-Cafeteria;C/ Anzuelo, Edif. La Menara, Local 2,;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.873245;28.733028
B-35-2-0000857;Piscina Fuerteventura Park;Bar-Cafeteria;Aptos. Fuerteventura Park,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.86756;28399.0
B-35-2-0000858;Loli;Bar-Cafeteria;C/ Herbania, 26;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.86427;28.501582
B-35-2-0000859;La Gambuesa;Bar-Cafeteria;C/ La Gaviota, S/N;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35612;-13.8596;28.49845
B-35-2-0000861;Ca'Jonas;Bar-Cafeteria;Hernán Cortés, Nº 64 Bajo;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.851439;28.504512
B-35-2-0000862;Legends Larder;Bar-Cafeteria;C.C. Los Arcos,  Loc. 203;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.858535;28.39922
B-35-2-0000863;Sol Las Olas;Bar-Cafeteria;Avda. De Las Palmeras, S/N;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000864;Recreativos El Castillo;Bar-Cafeteria;Hotel-Apto. Barcelo Club El Castillo,;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0000865;Chaney;Bar-Cafeteria;Calle Antonio Jorge, 2, Planta Primera;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.870279;28.502234
B-35-2-0000866;Piscina;Bar-Cafeteria;Urb. Lomas Del Castillo, Parcela 2, 2ª Fase,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.8811;28.39415
B-35-2-0000867;La Gamita;Bar-Cafeteria;Avda. Juan De Bethencourt, Local 4, 56;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.865229;28.50355
B-35-2-0000868;Canario;Bar-Cafeteria;C/ Colon, 37;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.851838;28.502479
B-35-2-0000869;La Entrada;Bar-Cafeteria;Aptos. Club Caleta Las Villas,;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0000870;Tsunami Gastrobar;Bar-Cafeteria;Calle Muelle De Los Pescadores, 3;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-13.86708;28.73901
B-35-2-0000871;La Parada;Bar-Cafeteria;Plaza De La Candelaria, 2;Fuerteventura;Palmas (Las);Tuineje;_U;35620;0.0;0.0
B-35-2-0000872;Blue Rock;Bar-Cafeteria;Nº 26,;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000873;Pacha Duna Discoteca;Bar-Cafeteria;C/ Teresa Lopez, 7;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.864253;28.502966
B-35-2-0000874;Hipoburguer;Bar-Cafeteria;Lg. Finca 1,980, Parcela I,;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0000875;Kiosko Bar Piscina Sol Las Olas;Bar-Cafeteria;Avda. Las Palmeras, S/N;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000876;Mama Rumba;Bar-Cafeteria;San Roque, 17;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.86135;28.49805
B-35-2-0000878;The Blues Bar;Bar-Cafeteria;C.C. El Castillo,  Loc. O;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.860057;28.39787
B-35-2-0000880;Colon;Bar-Cafeteria;C/ Almirante Colon, 130;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.853222;28.502033
B-35-2-0000881;Pedro;Bar-Cafeteria;C/ Diputado Manuel Velazquez Cabrera, 6 Bajo, Loc. Izquierda;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.352734;28.050381
B-35-2-0000882;Net Café;Bar-Cafeteria;C.C. El Castillo,  Loc. B 3;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.860003;28.397779
B-35-2-0000883;Discoteca Planet Mars;Bar-Cafeteria;Urb. Tindaya, Edf. La Cupula, Sotano B,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.874002;28.394967
B-35-2-0000884;Meson Luis Candelas;Bar-Cafeteria;Avda. Hapag Lloyd, S/N;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.22527;28.16592
B-35-2-0000885;El Pueblo 2000;Bar-Cafeteria;C/ Trasera Isidro Diaz, S/N;Fuerteventura;Palmas (Las);Tuineje;_U;35627;0.0;0.0
B-35-2-0000886;Bodega Bar Don Paco;Bar-Cafeteria;C.C. Cañada Del Rio, Local 4,;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.107824;28.350378
B-35-2-0000887;La Esquina De Boomerang;Bar-Cafeteria;Avenida Juan De Bethencourt, 32-B, Esquina Calle Séneca;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.863903;28.502037
B-35-2-0000888;Luz De Luna Ii;Bar-Cafeteria;Lg. La Mata,  Carretera Pto.Rosario-Morro Jable, Km 38700-Fv2;Fuerteventura;Palmas (Las);Tuineje;_U;35628;0.0;0.0
B-35-2-0000889;Enrique;Bar-Cafeteria;C/ Trasera Cabrera Martin, 22;Fuerteventura;Palmas (Las);Tuineje;_U;35627;-14.115579;28.192258
B-35-2-0000890;Cubason;Bar-Cafeteria;C/ Jose Segura Torres, 8;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867998;28.739223
B-35-2-0000891;Piscina La Tahona Garden;Bar-Cafeteria;Urb. El Castillo, S/N;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.856882;28.399986
B-35-2-0000892;Ciber Sb;Bar-Cafeteria;C/ 23 De Mayo, Esq. C/ Duero,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.861911;28.49971
B-35-2-0000893;Santa Ana;Bar-Cafeteria;C/ Anzuelo, Esq. Juan De Austria, Edif. La Menara, S/N Loc. 4;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.869475;28.735649
B-35-2-0000894;The Casttle;Bar-Cafeteria;C.C. Montecastillo, Local 12 P,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.86836;28.39812
B-35-2-0000895;Chiringuito Risco Del Paso;Bar-Cafeteria;Lg. Risco Del Paso,;Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.26335;28.11361
B-35-2-0000896;Bioko;Bar-Cafeteria;Avda. General Franco, 27;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.92671;28.61255
B-35-2-0000897;The Black Ball;Bar-Cafeteria;León Y Castillo, 177;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.87329;28.502731
B-35-2-0000899;Tattooz;Bar-Cafeteria;C.C. Atlantico, Local 3,;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86813;28.73815
B-35-2-0000900;Mis Abuelos;Bar-Cafeteria;C/ El Carmen, Piso 4, 1;Fuerteventura;Palmas (Las);Pájara;_U;35625;0.0;0.0
B-35-2-0000901;Klamotte Costa Calma;Bar-Cafeteria;C.C. Botanico,  Loc. 13;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0000902;Martin'S Burger;Bar-Cafeteria;Avda. General Franco, 10;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.928599;28.611264
B-35-2-0000903;El Trayecto;Bar-Cafeteria;Ctra. Fv-2, Km.,;Fuerteventura;Palmas (Las);Tuineje;_U;35629;-14.092735;28.237501
B-35-2-0000905;Champagner House;Bar-Cafeteria;C.C. Casa Atlantica, Local 34,;Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.333729;28.049249
B-35-2-0000906;Treff;Bar-Cafeteria;C.C. Ataitana Del Rio,;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0000907;El Guateque;Bar-Cafeteria;C/ Playa Cho León,  Loc. 3;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867849;28.740632
B-35-2-0000908;The Jungle;Bar-Cafeteria;Centro Comercial Atlántico Sol, Local 47;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000909;Bodega Santa Maria;Bar-Cafeteria;Plaza De La Concepcion, S/N;Fuerteventura;Palmas (Las);Betancuria;_U;35637;0.0;0.0
B-35-2-0000910;La Guaracha;Bar-Cafeteria;León Y Castillo, 181-183;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.873519;28.502792
B-35-2-0000911;La Guzzi Del Martínez;Bar-Cafeteria;Avda. Jahn Reisen, 37,  C.C. Botánico, Esc. 1, 1º Izq. Local 6;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.233145;28.156257
B-35-2-0000912;Piero'S Music Café;Bar-Cafeteria;Centro Comercial El Castillo, Planta Baja, Local D2;Fuerteventura;Palmas (Las);Antigua;Caleta De Fuste;35610;-13.860003;28.397779
B-35-2-0000913;Karma Shisha Bar Lounge;Bar-Cafeteria;Avenida Ruperto González Negrín, 22;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.85897;28.499418
B-35-2-0000914;Ciber Fuert, S.L.;Bar-Cafeteria;C/ San Diego, 8;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.022374;28.21231
B-35-2-0000915;La Orilla;Bar-Cafeteria;C/ Rey Juan Carlos I, 22;Fuerteventura;Palmas (Las);Antigua;_U;35630;-14.012245;28.416271
B-35-2-0000917;O Trasno Mesón;Bar-Cafeteria;Almirante Lallemand, 75, Bajo - Izquierda;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.849999;28.501543
B-35-2-0000918;Cafe Berlin;Bar-Cafeteria;Sicasombre, Nº 13 Esq. C/ Jahn Reisen, C.C. Botánico;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.232806;28.155872
B-35-2-0000919;Bb+;Bar-Cafeteria;León Y Castillo, 30, Local 14;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.858662;28.498585
B-35-2-0000920;Highlander;Bar-Cafeteria;C.C. Bahia, 6;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0000921;Cafe Pizzeria Nisa;Bar-Cafeteria;Avda. Paco Hierro, Local 3,;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.02131;28.2114
B-35-2-0000922;Nino;Bar-Cafeteria;C/ El Guelfo, 29;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35610;-13.872039;28.439862
B-35-2-0000924;Inselkeller;Bar-Cafeteria;C.C. Costa Calma, S/N Loc. 6;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.228712;28.159116
B-35-2-0000925;Papayo'S;Bar-Cafeteria;C.C. El Castillo,  Loc. V;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.860003;28.397779
B-35-2-0000926;El Tapeo;Bar-Cafeteria;C/ La Milagrosa, 5;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868706;28.738082
B-35-2-0000927;Ciudad Jardin;Bar-Cafeteria;Avda. Manuel Velazquez Cabrera, 19;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.857641;28.504263
B-35-2-0000928;Noche Tropical;Bar-Cafeteria;C.C. Cosmo,  Loc. 237-240;Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.341361;28.049244
B-35-2-0000929;Flowers Of Scotland;Bar-Cafeteria;C.C. Castillo Centro, Local 27;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.85845;28.39696
B-35-2-0000930;Pool Luna;Bar-Cafeteria;Apartamentos La Luna, S/N;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0000931;Media Luna;Bar-Cafeteria;Apartamentos La Luna, S/N;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0000932;Medio Almud;Bar-Cafeteria;Almirante Lallemand, 72;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.850117;28.501319
B-35-2-0000933;La Lunita;Bar-Cafeteria;Apartamentos La Luna, S/N;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0000935;Fuerte Hot Dog;Bar-Cafeteria;Gran Canaria, Nº 56;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.866936;28.503348
B-35-2-0000937;Cafe Finny;Bar-Cafeteria;C.C. Cosmo,  Loc. 54,56;Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.341361;28.049244
B-35-2-0000938;Melaos;Bar-Cafeteria;Calle Secundino Alonso, 34, Local Izquierdo;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.862165;28.497583
B-35-2-0000939;Teatres;Bar-Cafeteria;C/ Santo Tomas De Aquino, 1;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.858906;28.500846
B-35-2-0000940;Los Caracoles;Bar-Cafeteria;Mendez Pinto, S/N;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000941;El Cachorro;Bar-Cafeteria;C/ Primero De Mayo, 1;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.861648;28.49554
B-35-2-0000942;Bucanero De Jandia;Bar-Cafeteria;Urb. Solana Matorral, Parcela S-2ª, L. 3,;Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.32561;28.05527
B-35-2-0000943;El Tanquito;Bar-Cafeteria;León Y Castillo, 156, Bajo Derecha;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.872243;28.502644
B-35-2-0000945;El Parque;Bar-Cafeteria;C/ Virgen De La Peña,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.865741;28.500333
B-35-2-0000946;La Garza;Bar-Cafeteria;Plaza Publica De Morro Jable,;Fuerteventura;Palmas (Las);Pájara;_U;35625;0.0;0.0
B-35-2-0000947;Salon Recreativo Planet Fun;Bar-Cafeteria;C/ La Galera, 4;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867903;28.73864
B-35-2-0000948;La Serreria;Bar-Cafeteria;C/ Presidente Santiago Hormiga, 14;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.866395;28.506277
B-35-2-0000949;Latin Brother;Bar-Cafeteria;Fuerteventura, Nº 5 Sótano;Fuerteventura;Palmas (Las);Tuineje;_U;35620;0.0;0.0
B-35-2-0000950;La Farándula;Bar-Cafeteria;Paquita Guerra Rodríguez, Nº 1  Local 4;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.859673;28.499407
B-35-2-0000951;Gasolinera Gran Tarajal;Bar-Cafeteria;C/ San Diego, 7;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.022274;28.212052
B-35-2-0000952;Finnigans;Bar-Cafeteria;C/ Acorazado España, Esq. C/ Juan Sebastian Elcano, 1;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86955;28.738386
B-35-2-0000954;Casa Rustica;Bar-Cafeteria;C/ Lucas Mendez, Nº 16 - Zurita,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;0.0;0.0
B-35-2-0000955;Seven Pints;Bar-Cafeteria;Ntra. Sra. Del Carmen, Nº 62 C.C. Plaza, Local 14-15;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.869894;28.734524
B-35-2-0000956;Cambalache;Bar-Cafeteria;C/ Playa Cho León,  Loc. 2;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867849;28.740632
B-35-2-0000958;Daniel´S;Bar-Cafeteria;Calle María Estrada, 23, Local 2;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.874143;28.504721
B-35-2-0000959;Pub Frenesi;Bar-Cafeteria;C/ Gobernador García Hernández, 5;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.85821;28.49907
B-35-2-0000962;Panna Y Pomodoro;Bar-Cafeteria;C.C. Atlántico,,  Bajo, Loc. 2;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.864683;28.386152
B-35-2-0000963;Discoteca Yoz;Bar-Cafeteria;C/ Isla Graciosa, Nº 2 Bajo,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.866966;28.501278
B-35-2-0000964;Taperia La Ventana;Bar-Cafeteria;C/ Barcelona, Nº 5c,;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.869518;28.502181
B-35-2-0000965;Jack Sparrow;Bar-Cafeteria;Ntra. Sra. Del Carmen, Nº 1 C.C. Atlántico Sol, Local 25;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000967;Taberna Rias Baixas;Bar-Cafeteria;C/ Melindraga (Hotel Club Aldiana Fuerteventura), 2;Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.31691;28.05655
B-35-2-0000968;Cafe Lounge;Bar-Cafeteria;Pulpo, Nº 6 L-B2, (Aptos.Dunas Club);Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000970;Blue Rock, Scp;Bar-Cafeteria;C/ La Iglesia, 28;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-14.00945;28.68623
B-35-2-0000971;Oasis Tropical;Bar-Cafeteria;C/ Maestro Leonardo, 2 Loc. 5 Y 6;Fuerteventura;Palmas (Las);Antigua;_U;35630;-13.85598;28.41124
B-35-2-0000972;Tapas Os Amigos;Bar-Cafeteria;Avda. Juan De Bethencourt, Local B, Bj., 183;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.865229;28.50355
B-35-2-0000973;Kiosko De Bebidas Aguapark Baku;Bar-Cafeteria;Avda. De Canarias, Centro De Ocio Y Cultura Baku,;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0000974;La Juanita;Bar-Cafeteria;Delfín, 2, Esq. Calle Tajinaste, 15;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.152455;28.183686
B-35-2-0000976;Los Falos;Bar-Cafeteria;C.C. Cañada Del Rio,  Loc. 16;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0000977;The Penalty Spot;Bar-Cafeteria;Apartamentos Puerto Del Castillo,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.85495;28.392671
B-35-2-0000980;Pub Duende;Bar-Cafeteria;C/ Hierro, Local 5 Y C/ Jaime Del Castillo Local 6,;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.019895;28.212752
B-35-2-0000981;Winnit;Bar-Cafeteria;C/ Los Varistas, 59;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.873486;28.503068
B-35-2-0000982;Brisa Marina;Bar-Cafeteria;Calle San Miguel, 4;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.35162;28.05022
B-35-2-0000983;Mega Park;Bar-Cafeteria;C.C. Atlantico, Local 3,;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.8649;28.386188
