fid,etiqueta,granularidad,cod_tipocat,cod_tipo,nom_tipo,cod_categor,nom_categor,gcd_isla,nom_isla,gcd_entitur,nom_entitur,gcd_nucltur,nom_nucltur,gcd_municipio,nom_municipio,direccion,prc_habita,prc_plazas,longitud,latitud,geohash,utm_x,utm_y,num_habitaciones,num_plazas
417.0,HOTEL TUI MAGIC LIFE FUERTEVENTURA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"AVENIDA DE LOS PUEBLOS ,1",693,1386,-14.309431,28.067386,esvzdms0q5,567857.12,3104859.51,,
418.0,HOTEL BARCELO JANDIA PLAYA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,CALLE LA MANCHA S/N. BARRANCO DE VINAMAR,644,1288,-14.325297,28.055313,esvzd52dh3,566305.46,3103513.32,,
419.0,HOTEL FUERTEVENTURA PRINCESS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE GRAN CANARIA, 13 URBANIZACIÓN. ESQUINZO BUTIHONDO",692,1384,-14.308544,28.071308,esvzdqhz4z,567941.82,3105294.49,,
420.0,APARTAMENTOS CASTILLO BEACH PARK,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE VIRGEN DE LA CARIDAD DEL COBRE, S/N",89,178,-13.87172,28.397756,etn1s3duvm,610529.26,3141782.74,,
421.0,HOTEL OCCIDENTAL JANDIA MAR,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,PLAYA DEL JABLE S/N. BARRANCO DE VINAMAR.,485,1200,-14.326537,28.056965,esvz9gxexm,566182.58,3103695.65,,
422.0,SBH HOTEL COSTA CALMA PALACE,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"AVDA. HAPAG LLOYD, S/N",417,834,-14.227166,28.160845,etjbhq80g1,575875.15,3115261.72,,
423.0,HOTEL TAIMAR,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE VALLE DE LOS MOSQUITOS, 4",101,202,-14.222333,28.171802,etjbk2e8es,576341.88,3116478.6,,
424.0,APARTAMENTOS MARYVENT,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALETA MANSA, 13",40,110,-14.227236,28.158475,etjbhq0512,575869.94,3114999.12,,
425.0,BAHIA CALMA BEACH,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE ANGOSTURA, 3",99,370,-14.228829,28.157274,etjbhjyuh2,575714.38,3114865.07,,
426.0,APARTAMENTOS SOTAVENTO BEACH CLUB,ALOJAMIENTOS,A4,5510_L6,Apartamentos,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE JAHN REISEN, 3",310,972,-14.22148,28.165356,etjbhrk5p6,576430.2,3115765.03,,
427.0,APARTAMENTOS ESMERALDA MARIS-CLUB DE BUNGALOWS,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE PUNTA DEL ROQUITO, 8",82,236,-14.235733,28.149292,etjbhh3ve2,575042.08,3113976.52,,
428.0,APARTAMENTOS CLUB MONTE MARINA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE VALLE DEL ESQUINZO, S/N",45,135,-14.299516,28.077932,esvzdx7mv1,568824.7,3106033.37,,
429.0,APARTAMENTOS MONTE DEL MAR + ESQUINZO,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE BAYUYO, 3",141,359,-14.299554,28.078502,esvzdxe3hh,568820.61,3106096.5,,
430.0,NATALIS APARTAMENTOS,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,AVENIDA DEL FARO NR.4 MORRO JABLE,16,32,-14.353742,28.052016,esvz96eyvd,563511.94,3103132.92,,
431.0,APARTAMENTOS CALETA DORADA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,CALLE BARRILLA S/N,155,370,-13.866253,28.399031,etn1s3yukg,611063.53,3141929.03,,
432.0,APARTAMENTOS PUNTA MARINA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE LAS ARENAS, 3",17,51,-14.346181,28.050043,esvz9d37mg,564256.19,3102918.32,,
433.0,APARTAMENTOS ATALAYA DE JANDIA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE LOS GUANCHES, 46",21,63,-14.354102,28.049244,esvz965wtn,563478.18,3102825.65,,
434.0,APARTAMENTOS IGRAMAR MORRO JABLE,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"PEATONAL LAS GAVIOTAS, 3",39,126,-14.351209,28.050067,esvz96mg2x,563762.03,3102918.33,,
435.0,APARTAMENTOS CASABLANCA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE CARDON, 5- AVENIDA DEL FARO , 6",9,18,-14.353718,28.0518,esvz96evw4,563514.42,3103109.01,,
436.0,HOTEL LEMON AND SOUL CACTUS GARDEN,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,CALLE LAS AFORTUNADAS S/N,150,300,-14.338509,28.049779,esvz9dr1b9,565010.36,3102893.14,,
437.0,APARTAMENTOS MATORRAL,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE BENTEJUI, 6",40,80,-14.342126,28.05028,esvz9dkksp,564654.58,3102946.72,,
438.0,APARTAMENTOS LA MIRADA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B4,Jandía,ES704B42,Solana Matorral,35015.0,Pájara,"CALLE GARAJONAY, 10",10,22,-14.329455,28.051596,esvz9fts7k,565899.09,3103099.29,,
439.0,APARTAMENTOS ALAMEDA DE JANDIA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE BENTEJUI, 4",261,522,-14.340978,28.04975,esvz9dm1wu,564767.72,3102888.61,,
440.0,APARTAMENTOS BLUE SEA JANDIA LUZ,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"AVENIDA EL SALADAR, Nş1",115,230,-14.344296,28.049078,esvz9d4v9x,564442.03,3102812.41,,
441.0,APARTAMENTOS PALM GARDEN,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"AVENIDA DEL SALADAR, Nş 5",248,886,-14.339079,28.049038,esvz9dnt7p,564954.79,3102810.75,,
442.0,APARTAMENTOS VILLA FLORIDA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE JUAN RAMON SOTO MORALES, 17",66,132,-13.85789,28.399574,etn1s9uzxb,611882.28,3141996.93,,
443.0,APARTAMENTOS GARDEN SEA & BOUTIQUE LODG,ALOJAMIENTOS,A4,5510_L6,Apartamentos,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE LAS ARENAS, S/N",27,87,-14.347989,28.04958,esvz9d20es,564078.78,3102866.07,,
444.0,SOL FUERTEVENTURA JANDIA JUNIOR SUITES,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE BENTEJUI, 8",295,590,-14.343274,28.049646,esvz9d7912,564542.13,3102875.87,,
445.0,APARTAMENTOS VILLAS MONTESOLANA,ALOJAMIENTOS,A4,5510_L6,Apartamentos,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B42,Solana Matorral,35015.0,Pájara,"CALLE LA HUBARA, 9",17,86,-14.336134,28.0506,esvz9f2wxf,565243.28,3102985.36,,
446.0,HOTEL ROYAL PALM RESORT & SPA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,AVDA. DE LOS PUEBLOS S/N,338,700,-14.312913,28.064032,esvzdkcsuf,567517.06,3104486.02,,
447.0,HOTEL KN MATAS BLANCAS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"URB. MIRADOR DEL RÍO, PUNTA PESEBRE, Nş 6",202,404,-14.221522,28.173747,etjbk2u5yx,576420.11,3116694.59,,
448.0,HOTEL LA PARED POWERED BY PLAYITAS,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35015.0,Pájara,"AVENIDA DEL ISTMO, 6",93,227,-14.21929,28.21385,etjbs2jvdd,576610.62,3121138.77,,
449.0,HOTEL VILLAMAR,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,AVENIDA DE JANDIA 11,28,58,-14.350164,28.050725,esvz96qx2f,563864.34,3102991.77,,
450.0,HOTEL INNSIDE BY MELIA FUERTEVENTURA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35015.0,Pájara,"PLAYA BARCA, S/N.",142,284,-14.24542,28.136845,etjb5f4v18,574099.47,3112591.66,,
451.0,HOTEL LA COLINA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE MAFASCA,18",4,8,-14.354069,28.052219,esvz96g8jb,563479.68,3103155.24,,
453.0,APARTAMENTOS LA PIRAMIDE,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE BERLINA, 7",88,248,-13.852369,28.414327,etn1su9j2q,612407.58,3143636.61,,
464.0,HOTEL GLOBALES COSTA TROPICAL,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"C/ MAESTRO LEONARDO, S/N",143,286,-13.856305,28.411729,etn1ssnnkd,612024.77,3143345.1,,
475.0,APARTAMENTOS FUERTEVENTURA BEACH CLUB,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"C/ EL GRECO, S/N",101,202,-13.868577,28.399323,etn1s3vnn9,610835.55,3141959.24,,
486.0,HOTEL LA CASITA,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE ALCALDE FRANCISCO BERRIEL JORD , 8",17,34,-13.861229,28.399637,etn1s9fxcu,611555.09,3142000.81,,
497.0,HOTEL EREZA MAR,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"AVENIDA FRANCHY ROCA, 6",160,328,-13.854547,28.398037,etn1s9xqt9,612211.4,3141829.75,,
517.0,PENSION MACARIO I,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35017.0,Puerto del Rosario,"CALLE ALMIRANTE FONTAN LOBE, 10",12,22,-13.852346,28.501668,etn4hu942b,612317.46,3153313.56,,
518.0,HOSTAL ROQUEMAR,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35017.0,Puerto del Rosario,"CALLE RUPERTO GONZÁLEZ NEGRÍN, 1",10,20,-13.858172,28.498746,etn4hshc1p,611750.32,3152984.38,,
519.0,PENSION TAMASITE,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35017.0,Puerto del Rosario,"CALLE LEÓN Y CASTILLO, 9",16,32,-13.859063,28.49871,etn4hsh1h2,611663.15,3152979.56,,
521.0,HOTEL JM PUERTO DEL ROSARIO,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35017.0,Puerto del Rosario,"AVENIDA RUPERTO GONZALEZ NEGRIN, 9",88,116,-13.857701,28.499096,etn4hsj5k0,611796.05,3153023.6,,
522.0,PENSION MACARIO II,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35017.0,Puerto del Rosario,"CALLE JUAN DE AUSTRIA, 27",14,28,-13.852365,28.501668,etn4hu9428,612315.6,3153313.54,,
730.0,HOTEL ELBA SARA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"URBANIZACIÓN FUERTEV. GOLF RESORT, CTRA SUR KM 11",266,532,-13.865637,28.384151,etn1krpmej,611139.41,3140280.99,,
841.0,HOTEL ELBA PALACE GOLF,ALOJAMIENTOS,H5,5510_L1,Hotel,5,5 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,URBANIZACIÓN FUERTEVENTURA GOLF CLUB,62,135,-13.874917,28.389513,etn1s20sgh,610224.58,3140866.54,,
952.0,HOTEL BARCELÓ FUERTEVENTURA MAR,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,AVDA. DEL CASTILLO S/N,486,1215,-13.858337,28.397696,etn1s9sst6,611840.46,3141788.44,,
992.0,HOTEL R2 BAHIA PLAYA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35030.0,Tuineje,"PLAYA DE LAS PALMERAS, S/N",163,326,-14.119105,28.192258,etjbqsnzc1,586459.51,3118814.08,,
993.0,PENSION TAMONANTE,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35030.0,Tuineje,"AVENIDA JUAN CARLOS I, 17",6,12,-14.022415,28.211177,etn02ztnn0,595933.18,3120982.79,,
994.0,HOTEL R2 ROMANTIC FANTASIA SUITES,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35030.0,Tuineje,CARRETERA GENERAL DE TARAJALEJO,107,214,-14.118369,28.193837,etjbqsx340,586530.48,3118989.54,,
995.0,PLAYITAS HOTEL,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35030.0,Tuineje,CALLE JUAN SOLER - URBANIZACIÓNANIZACION LAS PLAYITAS S/N,223,446,-13.988608,28.229727,etn09ejf1f,599233.79,3123065.14,,
996.0,PLAYITAS APARTHOTEL,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35030.0,Tuineje,"PLAYITAS GRAND RESORT, S/N",210,416,-13.991466,28.226852,etn09de9r4,598956.01,3122744.29,,
998.0,HOTEL PLAYITAS VILLAS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35030.0,Tuineje,URBANIZACIÓN LAS PLAYITAS,24,96,-13.995016,28.230429,etn09e1nhm,598604.38,3123137.68,,
1063.0,HOTEL BRONCEMAR BEACH SUITES,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,CALLE AJICAN 4,283,1110,-13.861882,28.39871,etn1s9f46x,611492.09,3141897.5,,
1174.0,HOTEL COSTA CALETA,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"AVENIDA ALCALDE JUAN RAMON SOTO MORALES, S/N",308,591,-13.855625,28.399045,etn1s9yskt,612104.73,3141940.43,,
1.0,ELBA LUCIA SPORT & SUITE HOTEL,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,URBANIZACIÓN COSTA ANTIGUA S/N,,,-13.855458,28.414082,etn1sswu02,612105.26,3143606.59,169.0,338.0
112.0,ELBA CASTILLO SAN JORGE & ANTIGUA,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE FRANCHY ROCA, S/N - URBANIZACIÓN EL CASTILLO",,,-13.853304,28.399358,etn1scbq68,612331.79,3141977.27,272.0,750.0
223.0,HOTEL EUROSTAR LAS SALINAS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,PASEO MARITIMO S/N,,,-13.86112,28.393902,etn1s8fwkq,611571.78,3141365.51,223.0,680.0
334.0,HOTEL SHERATON FUERTEVENTURA GOLF AND SPA RESORT,ALOJAMIENTOS,H5,5510_L1,Hotel,5,5 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CARRETERA FUERTEVENTURA 2, KM 11 - URBANIZACIÓN. FUERTEVENTURA GOLF RESORT",,,-13.863323,28.389894,etn1s81p15,611360.13,3140919.41,266.0,634.0
383.0,HOTEL ELBA CARLOTA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,AVENIDA DE LAS MARISMAS 3,,,-13.864279,28.388106,etn1kxbkdy,611268.34,3140720.43,346.0,692.0
394.0,CAYBEACH VILLAS CALETA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,CALLE TABAIBA S/N,,,-13.862532,28.396347,etn1s93sew,611430.88,3141635.1,122.0,386.0
399.0,HOTEL RIU OLIVA BEACH,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE GRANDES PLAYAS DE CORRALEJO, S/N",,,-13.842419,28.708402,etn5m40q86,613067.46,3176228.46,814.0,2442.0
400.0,HOTEL RIU PALACE TRES ISLAS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,PLAYA DE CORRALEJO,,,-13.838782,28.712016,etn5m4fgt5,613418.84,3176632.34,372.0,698.0
401.0,HOTEL AVANTI,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE DELFIN, 1",,,-13.867581,28.738181,etn5krtujc,610578.23,3179504.33,15.0,30.0
402.0,APARTAMENTOS BRISTOL PLAYA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE LAGO BRISTOL, 1",,,-13.869542,28.743627,etn5s2seb0,610381.0,3180105.92,186.0,398.0
403.0,H10 OCEAN DUNAS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE LA RED, S/N",,,-13.869103,28.734001,etn5kqugdq,610433.99,3179039.78,79.0,152.0
404.0,HOTEL BOUTIQUE TAO CALETA MAR,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"AVENIDA GRANDES PLAYAS, 125",,,-13.849865,28.72611,etn5kv6vdz,612321.19,3178183.44,57.0,220.0
405.0,APARTAMENTOS CASTILLO PLAYA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE PITERA, 8",,,-13.861079,28.395289,etn1s94wt3,611574.34,3141519.22,80.0,160.0
406.0,APARTAMENTOS FUENTEPARK,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE ANGUILA, 1",,,-13.870744,28.733882,etn5kqgdup,610273.86,3179025.07,76.0,152.0
407.0,HOTEL BAHÍA DE LOBOS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"AVENIDA GRAN CANARIA, 2",,,-13.871334,28.730692,etn5kq70qm,610219.59,3178671.08,288.0,585.0
408.0,HOTEL BARCELO CORRALEJO BAY,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"AVENIDA GRANDES PLAYAS, 12",,,-13.867427,28.732608,etn5kqw59d,610599.14,3178886.99,241.0,580.0
409.0,SECRETS BAHÍA REAL RESORT & SPA,ALOJAMIENTOS,H5,5510_L1,Hotel,5,5 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"AVENIDA GRANDES PLAYAS, 103",,,-13.85551,28.728287,etn5ktydrh,611767.55,3178419.35,242.0,486.0
410.0,APARTAMENTOS OASIS DUNA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,CALLE GRAN CANARIA 3 - AVENIDA MAXORATA 2,,,-13.869048,28.72929,etn5kqhb5z,610444.32,3178517.86,219.0,494.0
411.0,HOTEL ARENA SUITE,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE EL MORO, 2",,,-13.859405,28.726306,etn5kt7yu7,611389.25,3178196.21,101.0,231.0
412.0,HOTEL COTILLO HOUSE,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B22,El Cotillo,35014.0,La Oliva,"CALLE SAN PEDRO, 2",,,-14.01186,28.684962,etn51juy5b,596537.75,3173482.52,18.0,35.0
413.0,O7 HOTEL ALOE CORRALEJO,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,AVENIDA PEDRO Y GUY VANDEALE S/N,,,-13.860751,28.725303,etn5kt6cj0,611258.85,3178083.82,180.0,450.0
414.0,HOTEL CORAL COTILLO BEACH,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B22,El Cotillo,35014.0,La Oliva,"AVENIDA LOS LAGOS, S/N",,,-14.010205,28.686818,etn51nq0fd,596697.74,3173689.5,124.0,248.0
