establecimiento_id;establecimiento_nombre_comercial;establecimiento_grupo;direccion;direccion_isla_nombre;direccion_provincia_nombre;direccion_municipio;direccion_localidad;direccion_codigo_postal;longitud;latitud
B-38-6-0000228;Roger¿S Cafe;Bar-Cafeteria;Repoblica De Panama, 3;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111236;28.092758
B-38-6-0000229;Kiosko La Vega ;Bar-Cafeteria;Fagundo , 0;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.23943;28.063727
B-38-6-0000230;Bodeguita Del Medio;Bar-Cafeteria;Avda Maritima Charcon Del Conde;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.336534;28.085444
B-38-6-0000231;Winnit Valle Gra  Rey;Bar-Cafeteria;La Noria. Edificio Plaza Mayor , 5;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.34282;28.09564
B-38-6-0000232;Oso Cafe Vgr;Bar-Cafeteria;Baja Del Secreto, Loc. 5,6 Y 7, 5,6,7;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
BC-38-6-0000002;La Choza;Bar-Cafeteria;Calle La Pista;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;-17.110808;28.092915
BC-38-6-0000003;La Isla;Bar-Cafeteria;Avenida Fred. Olsen, Local 1-2;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;-17.10852;28.08978
BC-38-6-0000004;Donde Marcos;Bar-Cafeteria;C/ Republica De Chile;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;-17.111336;28.091716
BC-38-6-0000005;Taberna Iratxe;Bar-Cafeteria;Ctra. General De Hermigua,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;_U;-17.197144;28.165863
BC-38-6-0000006;Kiosco Bar Garajonay;Bar-Cafeteria;C/ Triana;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;_U;-17.265657;28.177992
BC-38-6-0000007;Como En Casa;Bar-Cafeteria;Avda El Llano;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;_U;-17.33514;28.08725
BC-38-6-0000009;La  Isla;Bar-Cafeteria;Avda. Fred Olsen Locales 1-2 Edificio El Machal;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;-17.108516;28.08978
BC-38-6-0000010;Jonay Santaella Díaz;Bar-Cafeteria;Ctra. Gral. Tf-713 (Gm-3) P.K. 38,5;La Gomera;Santa Cruz De Tenerife;Alajero;_U;_U;0.0;0.0
BC-38-6-0000011;Dulceria Herrera;Bar-Cafeteria;C/ Las Cruces;La Gomera;Santa Cruz De Tenerife;Alajero;_U;_U;-17.23359;28.05715
BC-38-6-0000012;Moboca Cafe Bar;Bar-Cafeteria;Calle Cuesta Abisinia;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;_U;-17.333938;28.08264
BC-38-6-0000013;Tasca Morales;Bar-Cafeteria;Avda Fred Olsen Edf La Marina Locales 4 Y 5;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;-17.109077;28.089785
BC-38-6-0000014;Bar Gara;Bar-Cafeteria;Carretera General;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;_U;-17.190378;28.170918
BC-38-6-0000015;La Casona;Bar-Cafeteria;Calle Real;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;-17.110723;28.091656
BC-38-6-0000016;Bar Central;Bar-Cafeteria;Plaza De La Constitución, Nº 3. Planta Baja;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;_U;-17.266381;28.179472
BC-38-6-0000017;Pizzeria Zoe;Bar-Cafeteria;"C/ Tanquito; Esquina Ruiz De Padron";La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;-17.113307;28.094339
BC-38-6-0000019;Bar Los Descubridores 1942;Bar-Cafeteria;Calle La Niña;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;-17.10955;28.090982
BC-38-6-0000020;Zumeria Puntallana;Bar-Cafeteria;C/Profesor Armas Fernandez;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;0.0;0.0
BC-38-6-0000021;Tasquita Las Eras ;Bar-Cafeteria;Parque Las Eras-Tecina;La Gomera;Santa Cruz De Tenerife;Alajero;_U;_U;0.0;0.0
BC-38-6-0000023;"Noahs Ark Bread &Amp; Jam";Bar-Cafeteria;Calle La Puntilla, Edif. El Molino Local 24;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;_U;0.0;0.0
BC-38-6-0000024;Showroom;Bar-Cafeteria;C/Santiago Apostol ,Edif Rolin Local 6;La Gomera;Santa Cruz De Tenerife;Alajero;_U;_U;0.0;0.0
BC-38-6-0000025;El Tabaibal ;Bar-Cafeteria;Carretera General;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;_U;0.0;0.0
BC-38-6-0000026;Bar Lucky Valle Gran Rey ;Bar-Cafeteria;C/ La Playa S/N Edificio Normara Local 12;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;_U;0.0;0.0
BC-38-6-0000027;Heladeria Perita ;Bar-Cafeteria;Plaza De La Constitución;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;0.0;0.0
BC-38-6-0000028;Bar Cafeteria Casa La Capitana ;Bar-Cafeteria;Calle Real .Planta Baja -Patio;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;0.0;0.0
BC-38-6-0000029;Eh Ave Maria Pues ;Bar-Cafeteria;Carretera General Agulo;La Gomera;Santa Cruz De Tenerife;Agulo;_U;_U;0.0;0.0
BC-38-6-0000031;Bodegas Niray;Bar-Cafeteria;C/ El Guanche, Sn;La Gomera;Santa Cruz De Tenerife;Alajero;_U;_U;0.0;0.0
BC-38-6-0000032;Breads And Sweets;Bar-Cafeteria;C/ Torre Del Conde;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;0.0;0.0
BC-38-6-0000033;Kiosco Garajonay;Bar-Cafeteria;C/ Triana;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;_U;0.0;0.0
BC-38-6-0000034;Coffee Wings;Bar-Cafeteria;Calle Ruiz De Padron;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;0.0;0.0
BC-38-6-0000035;Bar Cancha San Cristobal La Lomada;Bar-Cafeteria;Ar Cancha San Cristobal, Camino Punallana, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;0.0;0.0
BC-38-6-0000036; El Sazon De Diana;Bar-Cafeteria;Mercado Municipal Puestos 4-5;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;_U;0.0;0.0
C-38-6-0000001;Bar Cafetería Don Juan;Bar-Cafeteria;Carretera General De Hermigua;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.195339;28.167797
C-38-6-0000002;Los Descubridores;Bar-Cafeteria;Avda. Los Descubridores,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.11236;28.08864
C-38-6-0000003;La Puntilla;Bar-Cafeteria;Avda. Marítima,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.338968;28.08738
C-38-6-0000004;El Café De  La Villa;Bar-Cafeteria;Del Medio, 28;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
C-38-6-0000006;Arcilia;Bar-Cafeteria;Imada,;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.241341;28.086016
C-38-6-0000007;Casa Club;Bar-Cafeteria;La Lomada De Tecina, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
R-38-6-0000006;Breñusca;Restaurante;Del Medio, 13;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.110638;28.091241
R-38-6-0000007;Amaya;Restaurante;Plaza De La Constitución, 2;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.266482;28.179159
R-38-6-0000009;Las Rosas;Restaurante;Ctra. General Las Rosas,;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.22218;28.186524
R-38-6-0000014;Epina;Restaurante;Chorros De Epina,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.299146;28.163183
R-38-6-0000016;Tagoror;Restaurante;Tecina - Playa Santiago,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.190736;28.03128
R-38-6-0000019;Aramake Iii;Restaurante;Trasera, 24;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
R-38-6-0000021;El Palmar;Restaurante;Borbalan,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.335507;28.090149
R-38-6-0000024;La Carbonera;Restaurante;Ctra. General , 13;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.1983;28.149421
R-38-6-0000025;Degollada De Peraza;Restaurante;Ctra General Del Sur Lg Peraza;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.18334;28.09858
R-38-6-0000026;Playa;Restaurante;Avda. Marítima,;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.197801;28.028218
R-38-6-0000027;Restaurante Conchita;Restaurante;Carretera General Arure;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.317884;28.135627
R-38-6-0000028;Casanova;Restaurante;Avda. Marítima, 6;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.19833;28.027992
R-38-6-0000031;Sebastián;Restaurante;La Pista,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.33356;28.09639
R-38-6-0000035;La Cabaña;Restaurante;El Langrero,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.131614;28.103042
R-38-6-0000036;Casa Del Mar;Restaurante;Avda. Fred Olsen,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.10852;28.08978
R-38-6-0000037;Playa Mar;Restaurante;La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.342366;28.095389
R-38-6-0000038;Colombino;Restaurante;Ruiz De Padrón, 81;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.113113;28.093829
R-38-6-0000039;Charco Del Conde;Restaurante;Charco Del Conde,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
R-38-6-0000040;Paraiso;Restaurante;La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.340777;28.093564
R-38-6-0000044;Inta;Restaurante;Ctra. Gral. Hermigua,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.12714;28.110239
R-38-6-0000045;Yaya;Restaurante;Paseo Las Palmeras;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.33523;28.08719
R-38-6-0000046;Triana;Restaurante;Triana, 27;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.265666;28.178156
R-38-6-0000047;La Romantica;Restaurante;Macayo,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.277023;28.167255
R-38-6-0000049;El Bodegón;Restaurante;La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.342366;28.095389
R-38-6-0000052;Quasimodo;Restaurante;Puerto Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.33355;28.08215
R-38-6-0000053;Bodegon Del Mar;Restaurante;Avda. Marítima, 35;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.19637;28.029089
R-38-6-0000054;Los Organos;Restaurante;Guillermo Ascanio, 2;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.265878;28.17956
R-38-6-0000055;Pizzeria La Avenida ;Restaurante;La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.342366;28.095389
R-38-6-0000056;La Bambola;Restaurante;El Medio, 3;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.112582;28.093587
R-38-6-0000058;Pizzeria La Tasca S.L.;Restaurante;Calle Ruiz De Padron;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111692;28.092019
R-38-6-0000059;Maria;Restaurante;El Cercado,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.28635;28.12242
R-38-6-0000061;La Cuevita;Restaurante;Playa Santiago,;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.198598;28.027342
R-38-6-0000062;Marques De Oristano;Restaurante;Real, 24;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111027;28.09215
R-38-6-0000065;Las Cumbres;Restaurante;Aguajilva,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111149;28.092346
R-38-6-0000067;El Silbo;Restaurante;Ctra. General Del Norte,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.186125;28.178561
R-38-6-0000068;America;Restaurante;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333989;28.084499
R-38-6-0000073;Restaurante El Descansillo;Restaurante;C/ La Gurona;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.335123;28.095821
R-38-6-0000074;Lola;Restaurante;Lepanto,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.338159;28.092943
R-38-6-0000075;La Noria;Restaurante;La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.342366;28.095389
R-38-6-0000076;Orone;Restaurante;Avda. Marítima, 14;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.197546;28.028376
R-38-6-0000080;La Pista;Restaurante;Ctra. General La Calera,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
R-38-6-0000082;Retaurante Kuus;Restaurante;Avda. Maritima;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.19678;28.02869
R-38-6-0000084;Victoria;Restaurante;El Cercado;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.28635;28.12242
R-38-6-0000085;La Salsa;Restaurante;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.334056;28.082695
R-38-6-0000087;La Coromoto;Restaurante;Las Rosas,;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.22201;28.18346
R-38-6-0000088;Los Telares;Restaurante;El Patronato, 1;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.24213;28.10842
R-38-6-0000092;Iballa;Restaurante;El Puerto,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;0.0;0.0
R-38-6-0000093;Columba;Restaurante;Caolumba,;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;0.0;0.0
R-38-6-0000094;La Terraza Del Puerto;Restaurante;Av. Fred Olsen, Puerto Comercial De La Gomera;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.106991;28.088433
R-38-6-0000095;La  Zula;Restaurante;La Montañeta,;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.196601;28.18655
R-38-6-0000096;Restaurante El Faro ;Restaurante;Santa Catalina;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.183326;28.177844
R-38-6-0000098;Las Chacaras;Restaurante;Lomo De San Pedro,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.199338;28.148477
R-38-6-0000100;Coco Loco;Restaurante;Borbalan,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.334955;28.088905
R-38-6-0000101;Kiosco Ramon;Restaurante;Plaza Torre Del Conde;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.11169;28.09065
R-38-6-0000102;Gomera Garden;Restaurante;El Medio, 16;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.11968;28.09042
R-38-6-0000103;La Montaña;Restaurante;Las Hayas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.2922;28.12862
R-38-6-0000104;Bodegon Colon;Restaurante;Ruiz De Padrón,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111737;28.092102
R-38-6-0000105;San Jose;Restaurante;La Playa, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
R-38-6-0000106;Orquidea;Restaurante;La Calera,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.33511;28.09519
R-38-6-0000108;Abisinia;Restaurante;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333989;28.084499
R-38-6-0000109;Bar Restaurante Alameda;Restaurante;C/Alameda;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.195476;28.187272
R-38-6-0000110;Benchijigua;Restaurante;Muelle S/S De La Gomera,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
R-38-6-0000111;La Fortuna;Restaurante;Ruiz De Padrón, 11;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111047;28.09099
R-38-6-0000113;Restaurante Christie¿S;Restaurante;Avda. Marítima - Edif. La Condesa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
R-38-6-0000114;El Jape;Restaurante;Arure,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.320789;28.131494
R-38-6-0000115;El Mirador;Restaurante;La Calera,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.33511;28.09519
R-38-6-0000116;Thai Bangkok Ii;Restaurante;Calle Normara, Local 5 Y 6;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.343065;28.096114
R-38-6-0000117;El Baluarte;Restaurante;Avda. De Colón - Edif. Baluarte, 28;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.112806;28.092072
R-38-6-0000119;Cosmopolitan;Restaurante;Vueltas, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333442;28.082684
R-38-6-0000120;Tasca-Bodega Los Primos ;Restaurante;Las Vueltas, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333442;28.082684
R-38-6-0000121;Café Billar;Restaurante;La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.342366;28.095389
R-38-6-0000123;Fu Ling;Restaurante;Lomo De Las Vueltas, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333442;28.082684
R-38-6-0000125;El Mundo;Restaurante;La Puntilla,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.33873;28.08898
R-38-6-0000127;Las Palmeras;Restaurante;Ctra- General,;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.23311;28.05696
R-38-6-0000129;Cuba Libre;Restaurante;La Calera,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.33511;28.09519
R-38-6-0000130;Club Laurel;Restaurante;Tecina - Playa Santiago,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.19101;28.03225
R-38-6-0000131;Rincón Del Marino;Restaurante;Vueltas - Edif. Gomera Verde,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.334009;28.083369
R-38-6-0000132;Bar La Vista;Restaurante;Barranco El Cedro,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.214963;28.137137
R-38-6-0000134;Roque Blanco;Restaurante;Cruz De Tierno,;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.24053;28.17177
R-38-6-0000135;Los Girasoles;Restaurante;Residencial El Conde,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;0.0;0.0
R-38-6-0000136;Albergue De Vegaipala;Restaurante;Vegaipala,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.204024;28.09325
R-38-6-0000137;El Gran Sabor ;Restaurante;Avda. Marítima,  Loc. 5;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.196899;28.028679
R-38-6-0000138;Garbanza;Restaurante;La Puntilla,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.33873;28.08898
R-38-6-0000139;Pizzeria Pinochio;Restaurante;La Puntilla,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.338812;28.088155
R-38-6-0000140;Estación La Guagua;Restaurante;Mercado Municipal,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.11352;28.09184
R-38-6-0000144;Los Mocanes;Restaurante;Tamargada, S/N;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38891;-17.237354;28.183924
R-38-6-0000145;El Balcon De Santa Ana ;Restaurante;Las Trincheras, S/N;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.201711;28.025806
R-38-6-0000146;Rincón Latino;Restaurante;Avda. Playa De Santiago, S/N;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38810;0.0;0.0
R-38-6-0000147;Tasca La Vieja Escuela;Restaurante;Poeta Trujillo Armas, S/N;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.194606;28.188969
R-38-6-0000148;Salsa Burguer;Restaurante;La Playa, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.334056;28.082695
R-38-6-0000149;Mango;Restaurante;Paseo Las Palmeras;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.342383;28.095371
R-38-6-0000150;Restaurante La Hila ;Restaurante;Virgen De Guadalupe, 2;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.109903;28.091477
R-38-6-0000151;El Pejín;Restaurante;Real, 16;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.11066;28.091482
R-38-6-0000152;Bar Restaurante Esperanto;Restaurante;Playa Las Vueltas, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.332591;28.082461
R-38-6-0000153;El Charcon;Restaurante;Paseo El Charcon, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
R-38-6-0000155;Cafeteria Julio;Restaurante;Aeropuerto La Gomera, Carretera General;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.211962;28.030831
R-38-6-0000156;Casa La Molina;Restaurante;La Montañeta, S/N;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.196944;28.186111
R-38-6-0000157;Jugo De Bolas;Restaurante;La Plamita, S/N;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.230274;28.158786
R-38-6-0000158;La Gondola De Vueltas;Restaurante;Edf. America, Vueltas , S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333669;28.082352
R-38-6-0000159;Restaurante Juego De Bolas;Restaurante;La Palmita, S/N;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.230274;28.158786
R-38-6-0000160;Zumeria Cafeteria Buenavista;Restaurante;Playa De Vueltas, Roque De Iguala Bajo,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
R-38-6-0000161;Rincon Del Campesino;Restaurante;Las Rosas, S/N;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38870;-17.226194;28.181259
R-38-6-0000162;El Carraca;Restaurante;Nueva Creación, S/N;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;0.0;0.0
R-38-6-0000163;Don Tomate;Restaurante;La Banda;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.198299;28.027983
R-38-6-0000164;La Islita;Restaurante;La Playa, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.343291;28.095878
R-38-6-0000165;La Marea;Restaurante;Trasera Avda. Maritima, S/N;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;0.0;0.0
R-38-6-0000166;Bar-Restaurante  Junonia;Restaurante;Real, 51;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111827;28.093066
R-38-6-0000168;Bar Restaurante El Retamal ;Restaurante;El Retamal , S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.311079;28.11842
R-38-6-0000169;Goindia;Restaurante;La Noria, Esquina C/ Normara, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.343148;28.096124
R-38-6-0000170;El Drago;Restaurante;Picos Hincados, S/N;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;0.0;0.0
R-38-6-0000171;Restaurante Auihrec;Restaurante;Del Medio, 23 San Sebastian De La Gomera;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
R-38-6-0000175;La Palmita;Restaurante;Juego De Bolas, 16;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.2156;28.17665
R-38-6-0000179;Cafeteria-Churreria La Odisea;Restaurante;El Llano Edif.  El Llano, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.334586;28.085426
R-38-6-0000180;Abraxas;Restaurante;Las Orijamas , 2;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.330517;28.099694
R-38-6-0000181;Restaurante Colon;Restaurante;Real, 6;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.110527;28.091312
R-38-6-0000182;Restaurante Tambara Cafe;Restaurante;C/ Las Vueltas;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.335081;28.083096
R-38-6-0000183;Club Nautico La Gomera;Restaurante;Playa De La Cueva,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.106635;28.089895
R-38-6-0000185;Cuatro Caminos Gomera;Restaurante;Profesor Armas Fernandez , 1  Local;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.112462;28.091208
R-38-6-0000186;Gomeralounche, S.L.;Restaurante;La Playa, 9;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.342811;28.095099
R-38-6-0000187;Los Leones;Restaurante;Del Medio , 115;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.113994;28.095301
R-38-6-0000188;El Meson;Restaurante;Republica De Chile, 05;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111164;28.091789
R-38-6-0000189;La Pardela;Restaurante;Maritima , 1;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
R-38-6-0000190;Restaurante La Punta;Restaurante;El Lamero, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
