fid,etiqueta,granularidad,cod_tipocat,cod_tipo,nom_tipo,cod_categor,nom_categor,gcd_isla,nom_isla,gcd_entitur,nom_entitur,gcd_nucltur,nom_nucltur,gcd_municipio,nom_municipio,direccion,prc_habita,prc_plazas,longitud,latitud,geohash,utm_x,utm_y,num_habitaciones,num_plazas
192.0,HOTEL JARDIN TECINA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,LOMADA S/N,,,-17.189275,28.030819,esgz2yg5kg,284776.78,3102549.31,434.0,868.0
193.0,PARADOR DE TURISMO CONDE DE LA GOMERA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CERRO DE LA HORCA, S/N",,,-17.107476,28.091082,esgzf9ydqv,292935.96,3109085.74,60.0,120.0
194.0,HOTEL VILLA GOMERA,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CALLE RUIZ DE PADRON, 68",,,-17.112441,28.093211,esgzfd5ng4,292452.11,3109330.14,16.0,32.0
195.0,HOTEL TORRE DEL CONDE,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,CALLE RUIZ DE PADRON Nº 19,,,-17.1114,28.091391,esgzf9gu5q,292550.92,3109126.68,68.0,123.0
196.0,PENSION VICTOR,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CALLE DEL MEDIO, 23",,,-17.110959,28.091703,esgzf9unjb,292594.86,3109160.5,6.0,14.0
197.0,HOTEL LA COLOMBINA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CALLE RUIZ DE PADRON, 83",,,-17.113167,28.093828,esgzfd6d6m,292381.95,3109399.76,31.0,62.0
198.0,HOTEL FINCA EL CABRITO,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CALLE EL CABRITO, S/N.",,,-17.144407,28.06451,esgz9ugzd7,289254.57,3106204.48,20.0,46.0
199.0,APARTAMENTOS NODA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"LAGUNA SANTIAGO, 73",,,-17.192244,28.032272,esgz2z0gzd,284487.72,3102715.58,4.0,9.0
200.0,APARTAMENTOS NEMTRU,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CARRETERA GENERAL SANTIAGO APÓSTOL, 70",,,-17.192683,28.032647,esgz2z0wj2,284445.3,3102757.92,5.0,10.0
202.0,APARTAMENTOS PEPITA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CALLEJON DE MINELA, 2",,,-17.111289,28.092835,esgzfd5uwh,292564.6,3109286.51,4.0,8.0
203.0,APARTAMENTOS ORQUIDEA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,AVENIDA COLON Nº 22,,,-17.112534,28.092068,esgzfd501j,292440.77,3109203.63,18.0,36.0
204.0,APARTAMENTOS CASA ROLAND,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CALLE EL LIRIAZO, S/N",,,-17.10311,28.094134,esgzff3uhw,293370.89,3109416.53,4.0,8.0
205.0,APARTAMENTOS SAN SEBASTIAN,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,CALLE REAL Nº 20,,,-17.110853,28.091837,esgzf9uqb1,292605.53,3109175.17,10.0,20.0
206.0,APARTAMENTOS CHIJERE,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"CALLE EL LIRIAZO, S/N",,,-17.105375,28.092948,esgzff0jrc,293146.02,3109288.96,9.0,18.0
207.0,APARTAMENTOS MARY CARMEN,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,LAGUNA SANTIAGO,,,-17.193997,28.032849,esgz2xpxnv,284316.49,3102782.63,2.0,6.0
208.0,APARTAMENTOS BELLAVISTA GOMERA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,"SANTA ANA LAGUNA SANTIAGO, S/N",,,-17.194181,28.032939,esgz2xpxdw,284298.58,3102792.93,10.0,30.0
209.0,APARTAMENTOS CANARIAS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,RUIZ DE PADRON Nº 3,,,-17.110857,28.090679,esgzf9u204,292602.91,3109046.85,12.0,24.0
210.0,APARTAMENTOS RAMON,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38036.0,San Sebastián de La Gomera,CALLE ISLA DE LOBOS 11,,,-17.121318,28.091225,esgzf3uehr,291575.88,3109125.24,8.0,28.0
280.0,HOTEL GRAN REY,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"AVENIDA MARITIMA 1, LA PUNTILLA",,,-17.338942,28.08916,esgxv3qpjq,270183.1,3109288.59,99.0,210.0
281.0,APARTAMENTOS Y PENSIÓN VILLA AURORA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,CALLE BORBALAN 7/A,,,-17.336033,28.089623,esgxv983cj,270470.01,3109334.41,10.0,23.0
282.0,PENSION VILLA AURORA,ALOJAMIENTOS,H1,5510_L5,Hotel,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"LUGAR BORBALAN, 7A",,,-17.335725,28.089345,esgxv98823,270499.69,3109303.01,7.0,12.0
283.0,HOTEL PLAYAMAR,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"PASEO LAS PALMERAS, 7",,,-17.342891,28.095044,esgxv6e33r,269807.53,3109948.17,4.0,9.0
284.0,HOTEL JARDIN CONCHA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,CALLE LA ORQUIDEA Nº 1,,,-17.336074,28.095689,esgxvd8m20,270478.89,3110006.77,7.0,14.0
285.0,APARTHOTEL PLAYA CALERA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE PUNTA CALERA, 2",,,-17.343749,28.095282,esgxv6ddvk,269723.71,3109976.18,63.0,122.0
286.0,APARTAMENTOS GOMERA LOUNGE,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,PASEO LAS PALMERAS 9,,,-17.343131,28.095039,esgxv6e17y,269783.93,3109948.07,12.0,24.0
287.0,APARTAMENTOS LOLA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA PLAYA, 5",,,-17.342736,28.096241,esgxv6g2ky,269825.32,3110080.54,10.0,14.0
288.0,APARTAMENTOS ERASMO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE EL ASTILLERO, 2",,,-17.333247,28.083268,esgxv86kfh,270730.32,3108624.84,10.0,20.0
289.0,APARTAMENTOS NUDALI,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA CALERA, 66",,,-17.334628,28.096632,esgxvdc69z,270623.01,3110108.55,2.0,10.0
291.0,APARTAMENTOS EL MOLINO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE EL CAIDERO, 8",,,-17.334249,28.096137,esgxvd9xfe,270659.21,3110052.97,6.0,18.0
292.0,APARTAMENTOS CABELLO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LAS VUELTAS, S/N",,,-17.334376,28.083446,esgxv83mzv,270619.73,3108646.69,6.0,14.0
293.0,APARTAMENTOS GRAN REY,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA ALAMEDA, 19 (LAS ORIJAMAS)",,,-17.331859,28.098503,esgxve5mdk,270899.13,3110310.69,8.0,30.0
294.0,APARTAMENTOS DOMINGUEZ,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA ORQUÍDEA, 3",,,-17.336115,28.095861,esgxvd8nr0,270475.23,3110025.91,13.0,42.0
295.0,APARTAMENTOS CASA PABLO PESCADOR,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA RODADERA, 3",,,-17.334436,28.083859,esgxv892q6,270614.71,3108692.58,9.0,24.0
296.0,APARTAMENTOS REYMAR,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE ITALIA 1, LAS VUELTAS",,,-17.3336,28.082948,esgxv8651b,270694.94,3108590.04,11.0,24.0
297.0,APARTAMENTOS LOS MIRLOS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE EL PESCUESITO, 28",,,-17.333684,28.085162,esgxv89zzv,270691.39,3108835.57,2.0,6.0
298.0,APARTAMENTOS EL CONTERO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE EL CAIDERO, 20",,,-17.335859,28.094971,esgxvd83j4,270498.49,3109926.79,6.0,18.0
299.0,APARTAMENTOS BELLO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"PASEO LAS PALMERAS, 8",,,-17.342648,28.095889,esgxv6eqrj,269833.22,3110041.36,6.0,12.0
300.0,APARTAMENTOS OLIVIER I,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA CIUDADELA, 5",,,-17.334681,28.083563,esgxv83q8e,270590.0,3108660.24,1.0,2.0
302.0,APARTAMENTOS NAVARRO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LAS VUELTAS, 27",,,-17.334806,28.083725,esgxv83pt9,270578.06,3108678.43,8.0,16.0
303.0,APARTAMENTOS SIXTO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE EL PALMAR, S/N",,,-17.333557,28.082967,esgxv8654u,270699.21,3108592.06,3.0,6.0
304.0,APARTAMENTOS YENAY,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE ITALIA, 22",,,-17.333513,28.083758,esgxv86pez,270705.22,3108679.64,8.0,25.0
305.0,APARTAMENTOS SAN JOSE,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LOS MÉDANOS, 2",,,-17.342534,28.096076,esgxv6ex98,269844.82,3110061.87,5.0,10.0
306.0,APARTAMENTOS CONCHA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA CALERA, 8",,,-17.335794,28.095517,esgxvd8knx,270506.04,3109987.18,3.0,6.0
307.0,APARTAMENTOS JOVEL,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE ITALIA, 30",,,-17.33422,28.083447,esgxv83tgm,270635.06,3108646.51,4.0,12.0
308.0,APARTAMENTOS CONCHITA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA  ALAMEDA, 18",,,-17.331652,28.098766,esgxve5rpj,270920.03,3110339.44,6.0,18.0
309.0,APARTAMENTOS BALCON CANARIO_II,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"PASEO LAS PALMERAS, 3",,,-17.342432,28.095343,esgxv6eehp,269853.28,3109980.44,3.0,6.0
310.0,APARTAMENTOS HUMBERTO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"C/ LA RODADERA, Nº 7 (LOMO DE VUELTAS)",,,-17.334207,28.083958,esgxv898gt,270637.43,3108703.12,6.0,14.0
311.0,APARTAMENTOS LUCIA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"LOS GRANADOS, Nº 3",,,-17.318106,28.111422,esgxvvt2fu,272278.05,3111716.62,2.0,6.0
313.0,APARTAMENTOS JARDIN TROPICAL,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA PLAYA, 15",,,-17.34451,28.097171,esgxv6fjgs,269652.95,3110186.97,2.0,4.0
314.0,APARTAMENTOS ORONE,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA GURONA, S/N",,,-17.335597,28.095731,esgxvd8t7r,270525.86,3110010.52,2.0,7.0
315.0,APARTAMENTOS OLIVIER II,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LAS CUESTA DE ABISINIA, 4",,,-17.334531,28.083302,esgxv83mh4,270604.19,3108631.03,5.0,10.0
316.0,APARTAMENTOS GUAHEDUN,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE VUELTAS, 6",,,-17.33378,28.083147,esgxv83ujw,270677.67,3108612.43,6.0,12.0
317.0,APARTAMENTOS PIEDRA LA GARZA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,PIEDRA LA GARZA,,,-17.336273,28.084372,esgxv8857d,270435.24,3108752.9,4.0,8.0
318.0,APARTAMENTOS YASMINA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LOMO DE VUELTAS, 5",,,-17.333825,28.085001,esgxv89yux,270677.19,3108817.99,3.0,10.0
319.0,APARTAMENTOS CASA POLICARPO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE EL CHORRO, 7",,,-17.334614,28.096948,esgxvdckd4,270625.06,3110143.54,3.0,6.0
320.0,APARTAMENTOS OASIS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA PLAYA, 28",,,-17.343364,28.097342,esgxv6fyyk,269765.95,3110203.75,3.0,7.0
321.0,APARTAMENTOS GENARO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA NORIA, 1",,,-17.342517,28.095696,esgxv6et61,269845.68,3110019.73,6.0,18.0
322.0,APARTAMENTOS ALPINA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CAMINO LA HOYA, 3",,,-17.333789,28.088156,esgxv93cm7,270687.44,3109167.59,7.0,16.0
324.0,APARTAMENTOS LILIA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LAS VUELTAS, 25",,,-17.334779,28.083686,esgxv83pq6,270580.63,3108674.05,3.0,9.0
325.0,APARTAMENTOS BERTA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LAS VULETAS, 18",,,-17.334398,28.084383,esgxv897rk,270619.56,3108750.58,3.0,8.0
326.0,APARTAMENTOS NELLY,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,CAÑADA LA ROSA,,,-17.32659,28.105117,esgxvsrhjj,271430.98,3111033.78,8.0,16.0
327.0,APARTAMENTOS FLOR DE LIS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA ALAMEDA, 23",,,-17.333184,28.097779,esgxve437t,270767.37,3110232.94,2.0,8.0
328.0,APARTAMENTOS LAS TRES PALMERAS,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CARRETERA PLAYA DEL INGLES, 5",,,-17.343825,28.096126,esgxv6dxg9,269718.04,3110069.86,41.0,82.0
329.0,APARTAMENTOS VISTAMAR,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LA PLAYA DEL INGLES , 1",,,-17.342805,28.09517,esgxv6e65r,269816.25,3109961.97,9.0,18.0
330.0,APARTAMENTOS LOS TARAJALES,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CARRETERA PLAYA DEL INGLES, 9",,,-17.34453,28.096446,esgxv6f1ej,269649.44,3110106.66,40.0,100.0
331.0,APARTAMENTOS AMERICA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LAS VUELTAS, 3",,,-17.333641,28.082397,esgxv84pbf,270689.74,3108529.05,4.0,6.0
332.0,APARTAMENTOS EVA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,CALLE LA CUESTITA DE LA CALERA,,,-17.335045,28.09539,esgxvd9580,270579.39,3109971.69,3.0,6.0
333.0,APARTAMENTOS CHARCO DEL CONDE,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"AVENIDAMARITIMA, 7",,,-17.338312,28.086421,esgxv2yxk0,270239.19,3108983.84,80.0,179.0
336.0,APARTAMENTOS CARLOS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,CALLE LEPANTO (ZONA LA PLAYA),,,-17.342346,28.096424,esgxv6g9w1,269864.04,3110100.08,3.0,8.0
337.0,APARTAMENTOS EL GUIRRE,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CARRETERA PLAYA DEL INGLES, 11",,,-17.34499,28.096534,esgxv6cf0m,269604.42,3110117.28,8.0,25.0
338.0,APARTAMENTOS SANSOFE,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,AVDA. CHARCO DEL CONDE Nº10,,,-17.338978,28.087463,esgxv3njkd,270175.95,3109100.58,3.0,8.0
339.0,APARTAMENTOS PALOMERA II,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE EL ARENAL, 4",,,-17.33443,28.087461,esgxv91mqd,270622.96,3109091.77,2.0,4.0
340.0,APARTAMENTOS CANARIO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE BORBALAN, 8",,,-17.335476,28.088959,esgxv92wn1,270523.34,3109259.76,2.0,6.0
341.0,APARTAMENTOS CASA ISIDORO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CTRA. GRAL. BORBARAN, Nº 284 (LAS ROSITAS-LOMO DEL RIEGO)",,,-17.335486,28.092498,esgxvd0dtv,270529.89,3109652.0,2.0,4.0
342.0,APARTAMENTOS LA CONDESA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,AVD MARITIMA   CHARCO DEL CONDE Nº17,,,-17.336141,28.083879,esgxv880qw,270447.16,3108698.01,9.0,8.0
343.0,APARTAMENTOS LOS NARANJOS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE LAS ORIJAMAS, 9",,,-17.331539,28.098557,esgxve5tcy,270930.69,3110316.07,2.0,2.0
344.0,APARTAMENTOS OLIVIER PLAYA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"C/ LA CIUDADELA, 12",,,-17.33508,28.083082,esgxv82gz3,270549.76,3108607.68,5.0,10.0
345.0,APARTAMENTOS EL MAGO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE BORBALAN, 2",,,-17.334537,28.088218,esgxv933sp,270614.05,3109175.87,13.0,19.0
347.0,APARTAMENTOS BAJA DEL SECRETO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"AVENIDA MARÍTIMA, 11",,,-17.337014,28.08592,esgxv2zs66,270365.7,3108925.86,29.0,91.0
348.0,APARTAMENTOS PUNTA MARINA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,AVENIDA MARITIMA. LA PUNTILLA,,,-17.338845,28.086788,esgxv3n1rs,270187.58,3109025.52,19.0,38.0
349.0,APARTAMENTOS PARAISO DEL CONDE,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"AVENIDA MARITIMA, 20",,,-17.338705,28.086366,esgxv2yqfy,270200.44,3108978.48,12.0,24.0
350.0,APARTAMENTOS JARDIN DEL CONDE,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"AVENIDA MARITIMA, S/N",,,-17.336366,28.085708,esgxv8b517,270428.94,3108901.14,73.0,146.0
