establecimiento_id;establecimiento_nombre_comercial;establecimiento_grupo;direccion;direccion_isla_nombre;direccion_provincia_nombre;direccion_municipio;direccion_localidad;direccion_codigo_postal;longitud;latitud
B-35-3-0000981;Cesar'S Perle El Temblete;Bar-Cafeteria;Plaza Pueblo Marinero, S/N;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.491196;28.996915
B-35-3-0000982;Laurel E Herdy'S Fun Bar;Bar-Cafeteria;C.C. Atlantico, L-17,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0000983;Manhattan;Bar-Cafeteria;Avda. Mancomunidad, 2;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.554077;28.957913
B-35-3-0000984;Charlie'S Live Music;Bar-Cafeteria;C.C. Atlantico, L-59,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0000985;Tinys Bar;Bar-Cafeteria;C/ Avda. Las Playas, 56,;Lanzarote;Palmas (Las);Tias;_U;35510;0.0;0.0
B-35-3-0000986;El Rincon De Manolo;Bar-Cafeteria;Juan Ii, 43;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.567262;28.96555
B-35-3-0000987;Troll, El;Bar-Cafeteria;Ntra. Sra. Del Carmen,;Lanzarote;Palmas (Las);Tias;_U;_U;-13.671898;28.921512
B-35-3-0000989;Jazz Café La Terraza;Bar-Cafeteria;C.C. Deiland Plaza,;Lanzarote;Palmas (Las);San Bartolome;_U;_U;-13.58678;28.95685
B-35-3-0000990;Arenas, Las;Bar-Cafeteria;Avda. Islas Canarias S/N,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.48743;29.00154
B-35-3-0000991;Coco Bongo Atlantic Gardens;Bar-Cafeteria;Montaña Roja Parcela 42,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.83781;28.85942
B-35-3-0000992;Piano Bar Puerto Tahiche;Bar-Cafeteria;Plaza Janubio. Aptos Puerto Tahiche,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.489776;28.996075
B-35-3-0000993;M. Y M. Salchichas;Bar-Cafeteria;C.C. Punta Limones,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.83634;28.85934
B-35-3-0000995;Bahia;Bar-Cafeteria;Avda. De Naos S/N,;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.53852;28.96791
B-35-3-0000996;Apartamentos La Asomada;Bar-Cafeteria;Arpon, 8;Lanzarote;Palmas (Las);Tias;_U;_U;-13.64975;28.922426
B-35-3-0000997;Piscina Sun Royal Ii;Bar-Cafeteria;Janubio S/N,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.82163;28.869342
B-35-3-0000998;Piscina Sun Royal;Bar-Cafeteria;Janubio S/N,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.82163;28.869342
B-35-3-0000999;Sun Royal;Bar-Cafeteria;Janubio S/N,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.82163;28.869342
B-35-3-0001000;Salon El Rodeo;Bar-Cafeteria;Avda. Del Golf, 1 Y 2,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.500882;28.997473
B-35-3-0001001;Temisa ;Bar-Cafeteria;C/ Temisa, 47- Bajo,;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.550089;28.977703
B-35-3-0001002;Don Bocata;Bar-Cafeteria;Jose Antonio 74 Izq.,;Lanzarote;Palmas (Las);Arrecife;_U;_U;0.0;0.0
B-35-3-0001003;Salon Aquarius;Bar-Cafeteria;Teide, 6;Lanzarote;Palmas (Las);Tias;_U;_U;-13.671987;28.922021
B-35-3-0001004;Rinconcito Canario;Bar-Cafeteria;C.C.Camel Spring,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.495648;28.994672
B-35-3-0001005;Bonkers Variety Show Bar;Bar-Cafeteria;C.C. La Hoya, 7;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001006;"The Dog &Amp; Duck";Bar-Cafeteria;C.C. Roque Nublo, Lc. 2,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001007;Bar Casa Paco;Bar-Cafeteria;"C/ La Marina, 15 ;";Lanzarote;Palmas (Las);Haria;_U;35542;-13.462039;29.132113
B-35-3-0001008;Taberna Pirata;Bar-Cafeteria;Tiburcio, 1;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.554499;28.958195
B-35-3-0001009;Habana Club;Bar-Cafeteria;C.C. Atlantico L-62,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001010;Hamburgueseria Cuco;Bar-Cafeteria;Avda. Central , 50;Lanzarote;Palmas (Las);Tias;_U;35572;-13.652316;28.954568
B-35-3-0001011;Cabaña, La;Bar-Cafeteria;C.C. Atlantico, L-27,;Lanzarote;Palmas (Las);Tias;_U;35000;0.0;0.0
B-35-3-0001014;Mac Fi'S Snack Bar;Bar-Cafeteria;Avda. De Italia, 3;Lanzarote;Palmas (Las);Tias;_U;_U;-13.644131;28.920876
B-35-3-0001015;Doral Beach;Bar-Cafeteria;C.C. Punta Limones L-34,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.836422;28.859061
B-35-3-0001017;Lanzarote Palace;Bar-Cafeteria;Reina Sofia, 24;Lanzarote;Palmas (Las);Tias;_U;35510;-13.671051;28.923154
B-35-3-0001019;La Miñoca Café Del Charco S.L.;Bar-Cafeteria;Avda. Cesar Manrique, 22;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.546999;28.962296
B-35-3-0001020;El King;Bar-Cafeteria;"C/ Otilia Diaz, 14- Lc. 7, Esqu. C/  Jose Molina ;";Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.550092;28.959175
B-35-3-0001021;Capitan Bay Lanzarote Bay;Bar-Cafeteria;Avda. Las Palmeras, 30;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001022;Cerveceria San Miguel ;Bar-Cafeteria;C/ Avda. Varadero, 12,;Lanzarote;Palmas (Las);Tias;_U;_U;-13.671977;28.921362
B-35-3-0001023;Bodega Santa Brbara;Bar-Cafeteria;C/ La Cruz, 5-;Lanzarote;Palmas (Las);Teguise;_U;35530;-13.560136;29.060019
B-35-3-0001024;Tropicana;Bar-Cafeteria;La Hoya,  S/N,;Lanzarote;Palmas (Las);Arrecife;_U;_U;0.0;0.0
B-35-3-0001025;Salon Lanzarote Bay;Bar-Cafeteria;Avda. De Las Palmeras, 30;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.48941;29.00433
B-35-3-0001026;U & I;Bar-Cafeteria;Reina Sofia, 5;Lanzarote;Palmas (Las);Tias;_U;35510;-13.670341;28.921897
B-35-3-0001027;Discoteca Glamour;Bar-Cafeteria;Jose Antonio, 69;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.553603;28.959462
B-35-3-0001028;La Cerveceria;Bar-Cafeteria;Avenida Fred Olsen;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.557136;28.958805
B-35-3-0001029;Harmonika;Bar-Cafeteria;C.C. Punta Limones, L-22 Y 23,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.836422;28.859061
B-35-3-0001031;Plazuela, La;Bar-Cafeteria;Plaza De La Constitucion, 14;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.549228;28.958783
B-35-3-0001032;Hamburgueseria Guigua;Bar-Cafeteria;Tajaste, 88;Lanzarote;Palmas (Las);Tinajo;_U;_U;-13.67999;29.05141
B-35-3-0001033;Parque De Limpieza;Bar-Cafeteria;Leon Y Castillo, 194;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.546105;28.9722
B-35-3-0001034;Danubio Azul;Bar-Cafeteria;Jose Antonio, 57;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.55296;28.95944
B-35-3-0001035;Ruta 66;Bar-Cafeteria;Avda. Las Playas, 19;Lanzarote;Palmas (Las);Tias;_U;_U;-13.658311;28.920555
B-35-3-0001036;Rolling;Bar-Cafeteria;C.C. Nautical L-6,;Lanzarote;Palmas (Las);Teguise;_U;_U;0.0;0.0
B-35-3-0001037;Bocatas La Tribu;Bar-Cafeteria;Onesimo Redondo, 17 Bis,;Lanzarote;Palmas (Las);Arrecife;_U;_U;0.0;0.0
B-35-3-0001039;Jazz Club;Bar-Cafeteria;Avda.De Las Playas, 84;Lanzarote;Palmas (Las);Tias;_U;_U;-13.645746;28.919668
B-35-3-0001040;Gee Gee'S;Bar-Cafeteria;C.C. Matagorda , Local 69, Avda. De Las Playas, 89;Lanzarote;Palmas (Las);Tias;_U;35510;-13.665373;28.925225
B-35-3-0001041;Titos Comunidad De Bienes;Bar-Cafeteria;Avenida De Las Playas S/N,;Lanzarote;Palmas (Las);Tias;_U;_U;-13.666615;28.922083
B-35-3-0001042;Savannah;Bar-Cafeteria;C.C. Nautical L-8,;Lanzarote;Palmas (Las);Teguise;_U;_U;0.0;0.0
B-35-3-0001044;Marinas, Las;Bar-Cafeteria;Mato, 26 (Matagorda),;Lanzarote;Palmas (Las);Tias;_U;_U;-13.622243;28.936453
B-35-3-0001045;Manhattan Night Club;Bar-Cafeteria;Avda. Del Jablillo, S/N;Lanzarote;Palmas (Las);Teguise;_U;35508;-13.49105;28.99571
B-35-3-0001046;Blue Ocean Snack Bar;Bar-Cafeteria;Avda. Del Jablillo, S/N;Lanzarote;Palmas (Las);Teguise;_U;35508;-13.49105;28.99571
B-35-3-0001047;Sit &  Surf;Bar-Cafeteria;C.C. Calipso, 9;Lanzarote;Palmas (Las);Teguise;_U;35509;0.0;0.0
B-35-3-0001048;Mosh Club;Bar-Cafeteria;"C/ Avda. Islas Canarias, S/N- C.C. Calipso , Lc. 1  ;";Lanzarote;Palmas (Las);Teguise;_U;35530;0.0;0.0
B-35-3-0001050;Blue Lagoon;Bar-Cafeteria;C.C. Maretas, 30;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.489576;29.000165
B-35-3-0001052;Legends;Bar-Cafeteria;C.C. Punta Limones, 15;Lanzarote;Palmas (Las);Yaiza;_U;35570;-13.836422;28.859061
B-35-3-0001053;Kiosco La Plaza;Bar-Cafeteria;Avda. De La Marina S/N,;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.548619;28.958326
B-35-3-0001054;Paradise Sports Bar;Bar-Cafeteria;Avda. Del Jablillo - C.C. Teguise Playa;Lanzarote;Palmas (Las);Teguise;_U;35009;-13.489899;28.993914
B-35-3-0001055;El Rincon De Marcial ;Bar-Cafeteria;C/ Avda. Rubicon, 1 (Antes C/ San Marcial, 1);Lanzarote;Palmas (Las);Yaiza;_U;35570;-13.779516;28.913273
B-35-3-0001056;Moko;Bar-Cafeteria;Avda. Islas Canarias C.C. Toca 2b,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.486258;29.001599
B-35-3-0001057;Ma Barers Bar;Bar-Cafeteria;Garanios, Los 8,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.499849;28.995449
B-35-3-0001059;Bar Saxo'S;Bar-Cafeteria;Avda. Del Jablillo, 45;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.489544;28.995092
B-35-3-0001060;Dephan;Bar-Cafeteria;C.C. La Peñita, L-15,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001061;Arepera Jojoto Y Millo;Bar-Cafeteria;Libertad, 23;Lanzarote;Palmas (Las);Tias;_U;_U;-13.651503;28.954164
B-35-3-0001062;Araien;Bar-Cafeteria;C.C. Toca L-8,;Lanzarote;Palmas (Las);Teguise;_U;35572;0.0;0.0
B-35-3-0001064;Egoclip;Bar-Cafeteria;C.C. La Hoya. L-2,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001065;Cuatro Hojas Tapas Y Vinos;Bar-Cafeteria;C/ Avda. Naos;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.539716;28.967113
B-35-3-0001066;Hook;Bar-Cafeteria;C/ Plaza Pueblo Marinero, 2- Lc. 10,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.491344;28.996988
B-35-3-0001067;Taberna De Ursula La;Bar-Cafeteria;Aptos Golden L-11,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.511149;28.986777
B-35-3-0001068;Queen'S;Bar-Cafeteria;C.C. Nautical L-12,;Lanzarote;Palmas (Las);Teguise;_U;_U;0.0;0.0
B-35-3-0001069;Soul Sista;Bar-Cafeteria;C.C. Hoya, 12, La,;Lanzarote;Palmas (Las);Tias;_U;_U;-13.63466;28.92943
B-35-3-0001070;Dolce Vita;Bar-Cafeteria;Cesar Manrique, 4;Lanzarote;Palmas (Las);Tias;_U;35510;-13.655835;28.920981
B-35-3-0001071;My Lady Night;Bar-Cafeteria;De Las Playas - C.C. Costa Luz, Sotano, S/N;Lanzarote;Palmas (Las);Tias;_U;35510;0.0;0.0
B-35-3-0001072;Fiddlers Bar;Bar-Cafeteria;C.C. Papagayo L-13,;Lanzarote;Palmas (Las);Yaiza;_U;35570;-13.824137;28.864831
B-35-3-0001073;Travellers Inn, The;Bar-Cafeteria;Avda. De Las Playas S/N,;Lanzarote;Palmas (Las);Tias;_U;_U;-13.666615;28.922083
B-35-3-0001074;Ciberhall;Bar-Cafeteria;C.C. Costa Luz, L-43,;Lanzarote;Palmas (Las);Tias;_U;_U;-13.650135;28.921406
B-35-3-0001075;Lifestyle Sports Bar;Bar-Cafeteria;Avda. Del Mar, 24;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.500015;28.992308
B-35-3-0001076;Spl Playas Cafe;Bar-Cafeteria;Carretera Lz-40 - Km. 6 - Estacion Spl;Lanzarote;Palmas (Las);Tias;_U;_U;-13.631283;28.955113
B-35-3-0001077; El Cortadito;Bar-Cafeteria;Jose Antonio, , 103;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.553357;28.968406
B-35-3-0001079;Murphy'S;Bar-Cafeteria;C.C. La Playa, L-30,;Lanzarote;Palmas (Las);Tias;_U;35572;0.0;0.0
B-35-3-0001080;Manhattan Beach;Bar-Cafeteria;C/ Avda. Fred Olsen, 6 - Edif. El Islote, Lc. 7 - 8,;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.560157;28.958287
B-35-3-0001081;Guacimeta;Bar-Cafeteria;Ctra Arepuerto Km 4.5,;Lanzarote;Palmas (Las);San Bartolome;_U;_U;-13.5969;28.951449
B-35-3-0001082;Billys Bar;Bar-Cafeteria;C.C. Atlantico, L-39,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001083;Dorada Beach Ii;Bar-Cafeteria;Playa Artificial El Berrugo,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.803786;28.865835
B-35-3-0001084;Somewhere;Bar-Cafeteria;Reina Sofia, 9;Lanzarote;Palmas (Las);Tias;_U;35510;-13.670404;28.922181
B-35-3-0001085;Hogs Head Bar Bistro;Bar-Cafeteria;Avda. Islas Canarias, 2;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.490099;28.999644
B-35-3-0001086;Cantina ;Bar-Cafeteria;C/ Rambla Medular, 89,;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.562482;28.964439
B-35-3-0001087;Piscolabis El Acuario;Bar-Cafeteria;Aires De Lima, 33;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.568493;28.977194
B-35-3-0001089;Boss The;Bar-Cafeteria;C.C. Nautical L-37,;Lanzarote;Palmas (Las);Teguise;_U;_U;0.0;0.0
B-35-3-0001090;Il Baretto;Bar-Cafeteria;Pedro Barba, 15;Lanzarote;Palmas (Las);Tias;_U;35510;-13.651457;28.921688
B-35-3-0001091;Spinnaker;Bar-Cafeteria;Anzuelo, 45;Lanzarote;Palmas (Las);Tias;_U;_U;-13.653489;28.921285
B-35-3-0001092;Arepera Jojoto Y Millo Ii;Bar-Cafeteria;Fayna, 51;Lanzarote;Palmas (Las);San Bartolome;_U;_U;-13.59264;28.952343
B-35-3-0001093;Bar Piscina Los Gracioseros;Bar-Cafeteria;Ancla, El, 4;Lanzarote;Palmas (Las);Tias;_U;35510;-13.649353;28.921578
B-35-3-0001094;Mojitos Lounge Bar;Bar-Cafeteria;C/ Avda. Mancomunidad, 6;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.554496;28.957902
B-35-3-0001095;Bulevar Cafe;Bar-Cafeteria;C/ Jose Molina 7- Bulevar Spinola Lc. 11;Lanzarote;Palmas (Las);Arrecife;_U;35000;-13.549193;28.95933
B-35-3-0001096;Pedro'S Bar;Bar-Cafeteria;18 De Julio,;Lanzarote;Palmas (Las);Arrecife;_U;_U;0.0;0.0
B-35-3-0001098;Lucia;Bar-Cafeteria;Avda Islas Canarias, 21;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.4896;29.00126
B-35-3-0001099;Bully Danta;Bar-Cafeteria;Chafari, 15;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.549094;28.968666
B-35-3-0001100;Guachinche El Tapeo;Bar-Cafeteria;Avda. Central Tias, 86;Lanzarote;Palmas (Las);Tias;_U;35572;-13.65606;28.95523
B-35-3-0001101;Tasca Grill Montaña Blanca;Bar-Cafeteria;Lomo De Tesa, 10;Lanzarote;Palmas (Las);San Bartolome;_U;35550;-13.634567;28.986304
B-35-3-0001102;Mar Azul Playa;Bar-Cafeteria;Grama, 14;Lanzarote;Palmas (Las);Tias;_U;_U;-13.622947;28.932259
B-35-3-0001104;Oceano;Bar-Cafeteria;Avda. Del Jablillo, S/N;Lanzarote;Palmas (Las);Teguise;_U;35000;-13.49105;28.99571
B-35-3-0001105;Bagleys Teodomiro;Bar-Cafeteria;Teide, 18;Lanzarote;Palmas (Las);Tias;_U;_U;-13.673066;28.92221
B-35-3-0001107;Taberna Strelitzia;Bar-Cafeteria;Avda. Guanarteme, 55;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.63121;29.053386
B-35-3-0001108;Bubus Bar;Bar-Cafeteria;Juan Carlos I, 22 D,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001109;Bar Cafeteria Nano;Bar-Cafeteria;Avda. Marinero, 2;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.56489;29.11763
B-35-3-0001110;Sun Beach;Bar-Cafeteria;Breñas, Las S/N,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.824413;28.86857
B-35-3-0001111;The Brendan Behan;Bar-Cafeteria;Juan Carlos I, 16;Lanzarote;Palmas (Las);Tias;_U;35510;-13.670556;28.921667
B-35-3-0001112;Free;Bar-Cafeteria;Nicaragua 1 L-5,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001114;Baobab;Bar-Cafeteria;C.C. Biosfera Plaza,;Lanzarote;Palmas (Las);Tias;_U;_U;-13.668747;28.923012
B-35-3-0001115;Hamburgueseria Yupi;Bar-Cafeteria;Tarragona, 32;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.546799;28.965026
B-35-3-0001117;Ciber Bar Cafeteria;Bar-Cafeteria;C.C. Playa Roca L-17,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.503164;28.990594
B-35-3-0001118;Lanza;Bar-Cafeteria;C.C. Atlantico, L-40,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001119;Jester;Bar-Cafeteria;C.C. La Playa L-6b,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001120;Cafe Gernika;Bar-Cafeteria;C/ Gines De Castro Y Alvarez, 4,;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.548078;28.958989
B-35-3-0001122;Puertito, El;Bar-Cafeteria;Avda. Mancomunidad,;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.55505;28.95796
B-35-3-0001125;Divino Lanzarote;Bar-Cafeteria;Juan Carlos I, 14;Lanzarote;Palmas (Las);Tias;_U;_U;-13.666527;28.923531
B-35-3-0001128;Barney'S;Bar-Cafeteria;C.C. Papagayo L-70,;Lanzarote;Palmas (Las);Yaiza;_U;_U;-13.824137;28.864831
B-35-3-0001129;De Fiesta;Bar-Cafeteria;Juan Carlos I, 27-B,;Lanzarote;Palmas (Las);Tias;_U;_U;0.0;0.0
B-35-3-0001130;Recreativos Ciro;Bar-Cafeteria;Avda. Jablillo, 10;Lanzarote;Palmas (Las);Teguise;_U;35000;-13.489356;28.994048
B-35-3-0001131;Kiosko Pura Vida ;Bar-Cafeteria;C/ Avda. Islas Canarias, 12- C.C. Maretas, Lc. 30,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.489576;29.000165
B-35-3-0001132;Broons Bar;Bar-Cafeteria;Avda. Del Jablillo, 47 Alto,;Lanzarote;Palmas (Las);Teguise;_U;35530;-13.488362;28.993789
B-35-3-0001133;Keper;Bar-Cafeteria;C.C. Biosfera Plaza,;Lanzarote;Palmas (Las);Tias;_U;_U;-13.668747;28.923012
B-35-3-0001136;La Vida;Bar-Cafeteria;Avda. Del Jablillo, C.C. Punta Jablillo L-2 B,;Lanzarote;Palmas (Las);Teguise;_U;35508;-13.490483;28.994838
B-35-3-0001137;Scots And Wry;Bar-Cafeteria;Avda. Islas Canarais,C.C. Tandarena,;Lanzarote;Palmas (Las);Teguise;_U;35509;-13.486258;29.001599
B-35-3-0001138;Teleclub Famara ;Bar-Cafeteria;C/ San Borondon, 45,;Lanzarote;Palmas (Las);Teguise;_U;35530;-13.566538;29.117846
B-35-3-0001139;Kiosko;Bar-Cafeteria;C.C. Deiland Plaza,;Lanzarote;Palmas (Las);San Bartolome;_U;_U;-13.58678;28.95685
B-35-3-0001140;Perla Negra;Bar-Cafeteria;Avda. Islas Canarias,C.C. Toca L-10,;Lanzarote;Palmas (Las);Teguise;_U;35530;-13.486258;29.001599
B-35-3-0001142;Casitas, Las;Bar-Cafeteria;Urb. Las Casitas,;Lanzarote;Palmas (Las);Yaiza;_U;_U;0.0;0.0
B-35-3-0001143;Capricho;Bar-Cafeteria;Urb. Pto. Calero L-11,;Lanzarote;Palmas (Las);Yaiza;_U;_U;0.0;0.0
B-35-3-0001144;Gracioseros, Los;Bar-Cafeteria;Ancla, 14;Lanzarote;Palmas (Las);Tias;_U;_U;-13.649467;28.922912
B-35-3-0001145;Raffles;Bar-Cafeteria;C.C. Costa Luz, L-49, Avda. De Las Playas, S/N, S/N;Lanzarote;Palmas (Las);Tias;_U;35510;-13.641133;28.922439
B-35-3-0001146;Bamboozles;Bar-Cafeteria;Las Acacias, Aptos Los Carmenes L-1,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.487669;29.00366
B-35-3-0001147;Fitness Center;Bar-Cafeteria;Avda. Del Mar, 20;Lanzarote;Palmas (Las);Teguise;_U;35530;-13.493339;29.000978
B-35-3-0001149;A Rienda Suelta;Bar-Cafeteria;C/ Avda. Del Mar, 20 - Apartamentos Playa Roca,;Lanzarote;Palmas (Las);Teguise;_U;35530;0.0;0.0
B-35-3-0001150;Lanzatapa;Bar-Cafeteria;Guanarame, 37;Lanzarote;Palmas (Las);San Bartolome;_U;35550;-13.589601;28.953385
B-35-3-0001151;Disco Pub Caricatura;Bar-Cafeteria;Portugal, 32;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.550962;28.961343
B-35-3-0001152;Cafeteria Opel;Bar-Cafeteria;Carretera Arrecife-Yaiza Km.3700,;Lanzarote;Palmas (Las);San Bartolome;_U;35580;0.0;0.0
B-35-3-0001153;Koko Bar ;Bar-Cafeteria;C/ D. Jaime Quesada El Maestro - C.C. Yaiza, 22.;Lanzarote;Palmas (Las);Yaiza;_U;35580;0.0;0.0
B-35-3-0001154;Bar Piscina Siroco Ii;Bar-Cafeteria;Avda. Islas Canarias, 7;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.491227;28.998944
B-35-3-0001155;Echadero De Los Camellos;Bar-Cafeteria;Crta. Yaiza-Tinajo, S/N;Lanzarote;Palmas (Las);Yaiza;_U;_U;0.0;0.0
B-35-3-0001156;Bar Piscina Guarapo;Bar-Cafeteria;C/ Tabaibas, 10;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.495002;28.994558
B-35-3-0001157;Cafeteria La Tanganilla;Bar-Cafeteria;Garcia Escamez, 233;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.566366;28.972361
B-35-3-0001158;Dos Mil Cafe Bar;Bar-Cafeteria;Avda. De Las Playas, 43;Lanzarote;Palmas (Las);Tias;_U;35510;-13.653926;28.919306
B-35-3-0001159;Piano Aptos. Ficus;Bar-Cafeteria;Hervideros, 8-10,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.489542;29.003544
B-35-3-0001160;Piscina Aptos. Ficus;Bar-Cafeteria;Hervideros, 8-10,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.491225;29.004075
B-35-3-0001161;Piano;Bar-Cafeteria;Acacias, 40 Aptos El Trebol,;Lanzarote;Palmas (Las);Teguise;_U;_U;-13.487574;29.004566
B-35-3-0001165;Chadwicks;Bar-Cafeteria;C/ Reina Sofia, 9 Local 2;Lanzarote;Palmas (Las);Tias;_U;35510;-13.670404;28.922181
B-35-3-0001166;Bar La Union ;Bar-Cafeteria;C/ Blas Cabrera Topham, 85,;Lanzarote;Palmas (Las);Arrecife;_U;_U;-13.549008;28.958747
B-35-3-0001169;Maraca La;Bar-Cafeteria;Avda. De Las Palmeras, S/N;Lanzarote;Palmas (Las);Teguise;_U;35509;-13.495643;29.000598
B-35-3-0001170;Nancy Spains;Bar-Cafeteria;C.C. Atlantico L-61,;Lanzarote;Palmas (Las);Tias;_U;35510;0.0;0.0
B-35-3-0001171;Bar 55;Bar-Cafeteria;C.C. Nautical L-37,;Lanzarote;Palmas (Las);Teguise;_U;35530;0.0;0.0
B-35-3-0001172;The Highlander;Bar-Cafeteria;Toscón,05 C.C.Montaña Tropical, 9;Lanzarote;Palmas (Las);Tias;_U;35510;0.0;0.0
B-35-3-0001173;Tara;Bar-Cafeteria;Ctra. De Los Marmoles S/N,;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.543921;28.968345
B-35-3-0001174;Mollie'S Irish Pub;Bar-Cafeteria;C.C. Papagayo L-77,;Lanzarote;Palmas (Las);Yaiza;_U;35570;-13.824137;28.864831
B-35-3-0001175;Hole In The Wall;Bar-Cafeteria;C.C. Calipso L-14,;Lanzarote;Palmas (Las);Teguise;_U;35509;0.0;0.0
B-35-3-0001177;El Delicioso;Bar-Cafeteria;C/ Manolo Millares , 59- Derecha, Esq. Juan Rejon,;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.553071;28.959449
B-35-3-0001179;Jelly Fish, The;Bar-Cafeteria;C.C. La Goleta L-5,;Lanzarote;Palmas (Las);Teguise;_U;35509;-13.48744;28.994928
B-35-3-0001180;Charco, El;Bar-Cafeteria;Leon Y Castilo,;Lanzarote;Palmas (Las);Arrecife;_U;35500;-13.546873;28.971475
B-35-3-0001181;Liquid;Bar-Cafeteria;C.C. Atlantico L-59,;Lanzarote;Palmas (Las);Tias;_U;35510;0.0;0.0
B-35-3-0001182;"Eclipse J&Amp;M Scp";Bar-Cafeteria;C/ Chimidas,;Lanzarote;Palmas (Las);San Bartolome;_U;35550;-13.59049;28.95599
B-35-3-0001183;Catlanza Café;Bar-Cafeteria;Juan Carlos I,;Lanzarote;Palmas (Las);Tias;_U;35510;-13.66775;28.92306
B-35-3-0001185;Enyesque El;Bar-Cafeteria;Avda. De Los Corales, 20;Lanzarote;Palmas (Las);Teguise;_U;35530;-13.514967;28.981817
B-35-3-0001186;Kiosko Bar Floresta;Bar-Cafeteria;Mercurio, 2;Lanzarote;Palmas (Las);Tias;_U;35512;-13.629271;28.930445
